Genus,ocean,pam_rel_abd
endosymbionts2,26,1.6464041804481778e-06
Haloquadratum,26,1.6464041804481778e-06
Aestuariivivens,26,1.6464041804481778e-06
Isosphaera,26,1.6464041804481778e-06
Oligella,26,1.6464041804481778e-06
Ornithinimicrobium,26,1.6464041804481778e-06
Gymnodinium,26,1.6464041804481778e-06
Anaerofilum,26,1.6464041804481778e-06
Owenia,26,1.6464041804481778e-06
Acremonium,26,1.6464041804481778e-06
Pelagimonas,26,1.6464041804481778e-06
Metarhombognathus,26,1.6464041804481778e-06
SB-5,26,1.6464041804481778e-06
Magnetovibrio,26,1.6464041804481778e-06
Chordomyces,26,1.6464041804481778e-06
Propioniciclava,26,1.6464041804481778e-06
Asplanchnopus,26,1.6464041804481778e-06
Rhodymenia,26,1.6464041804481778e-06
Illex,26,1.6464041804481778e-06
Enterovibrio,25,1.5830809427386325e-06
Vicinamibacteraceae,25,1.5830809427386325e-06
Synchaeta,25,1.5830809427386325e-06
Steroidobacter,25,1.5830809427386325e-06
Raivuna,25,1.5830809427386325e-06
Chamaecyparis,25,1.5830809427386325e-06
Tateyamaria,25,1.5830809427386325e-06
Linum,25,1.5830809427386325e-06
Paratomella,25,1.5830809427386325e-06
Drosera,25,1.5830809427386325e-06
Reclinomonas,25,1.5830809427386325e-06
Antonactinomyxon,25,1.5830809427386325e-06
Oedogonium,25,1.5830809427386325e-06
Kudoa,25,1.5830809427386325e-06
Marimonadida,25,1.5830809427386325e-06
Skermanella,25,1.5830809427386325e-06
Spectatus,25,1.5830809427386325e-06
Parabathyscia,25,1.5830809427386325e-06
Pedosphaeraceae,25,1.5830809427386325e-06
Perophora,25,1.5830809427386325e-06
Pectobacterium,25,1.5830809427386325e-06
Gamasiphoides,25,1.5830809427386325e-06
Gordonia,25,1.5830809427386325e-06
Shouchella,25,1.5830809427386325e-06
Bdallophytum,25,1.5830809427386325e-06
Inhella,25,1.5830809427386325e-06
Orphella,25,1.5830809427386325e-06
Magnusiomyces,25,1.5830809427386325e-06
Hypoxylon,25,1.5830809427386325e-06
Amblyomma,25,1.5830809427386325e-06
Augeneriella,25,1.5830809427386325e-06
Geminigera,25,1.5830809427386325e-06
Rhabdomonas,24,1.5197577050290871e-06
Sutterella,24,1.5197577050290871e-06
Aquiflexum,24,1.5197577050290871e-06
Tonicella,24,1.5197577050290871e-06
Pseudoplatynematum,24,1.5197577050290871e-06
Ketogulonicigenium,24,1.5197577050290871e-06
Scolotydaeus,24,1.5197577050290871e-06
Holothrips,24,1.5197577050290871e-06
Euglossa,24,1.5197577050290871e-06
Parahistomonas,24,1.5197577050290871e-06
Curvularia,24,1.5197577050290871e-06
Phos,24,1.5197577050290871e-06
Thraciopsis,24,1.5197577050290871e-06
Peptostreptococcus,24,1.5197577050290871e-06
Aurantivirga,24,1.5197577050290871e-06
Amoebozoa,24,1.5197577050290871e-06
Gordonibacter,24,1.5197577050290871e-06
Calderihabitans,24,1.5197577050290871e-06
Limisphaera,24,1.5197577050290871e-06
Dilabifilum,24,1.5197577050290871e-06
Haplostoma,24,1.5197577050290871e-06
WWE3,24,1.5197577050290871e-06
Lacibacter,24,1.5197577050290871e-06
Longispora,24,1.5197577050290871e-06
Crustomastix,24,1.5197577050290871e-06
Croomia,24,1.5197577050290871e-06
Anabaena,24,1.5197577050290871e-06
Eionea,24,1.5197577050290871e-06
Philine,24,1.5197577050290871e-06
Marixanthomonas,24,1.5197577050290871e-06
Asticcacaulis,24,1.5197577050290871e-06
Smithella,24,1.5197577050290871e-06
Ulva,24,1.5197577050290871e-06
Desmonemoura,23,1.4564344673195418e-06
Trichodes,23,1.4564344673195418e-06
Horsfieldia,23,1.4564344673195418e-06
ADurb.Bin118,23,1.4564344673195418e-06
Paramagnetospirillum,23,1.4564344673195418e-06
Lactiplantibacillus,23,1.4564344673195418e-06
ADurb.Bin180,23,1.4564344673195418e-06
Sambucus,23,1.4564344673195418e-06
Cyanidium,23,1.4564344673195418e-06
Cryothecomonas,23,1.4564344673195418e-06
Hypselodoris,23,1.4564344673195418e-06
Gracilariophila,23,1.4564344673195418e-06
Allomuricauda,23,1.4564344673195418e-06
Cimex,23,1.4564344673195418e-06
Mougeotia,23,1.4564344673195418e-06
Ceratocombus,23,1.4564344673195418e-06
Azotobacter,23,1.4564344673195418e-06
Thermogemmatispora,23,1.4564344673195418e-06
Hyalomonas,23,1.4564344673195418e-06
Panicum,23,1.4564344673195418e-06
Blabericola,23,1.4564344673195418e-06
Methanimicrococcus,23,1.4564344673195418e-06
Salinispora,23,1.4564344673195418e-06
Taphrina,23,1.4564344673195418e-06
Notaeolidia,23,1.4564344673195418e-06
Izemoplasmatales,23,1.4564344673195418e-06
Epicranion,23,1.4564344673195418e-06
Printzina,23,1.4564344673195418e-06
Nitratiruptor,23,1.4564344673195418e-06
Nitratifractor,23,1.4564344673195418e-06
Fibrisoma,23,1.4564344673195418e-06
Stegodyphus,23,1.4564344673195418e-06
Chondrus,23,1.4564344673195418e-06
Wickerhamomyces,23,1.4564344673195418e-06
Cercozoa,23,1.4564344673195418e-06
Proteiniclasticum,23,1.4564344673195418e-06
Reyranella,23,1.4564344673195418e-06
Walesbolus,23,1.4564344673195418e-06
Apomachaerota,23,1.4564344673195418e-06
Haliscomenobacter,23,1.4564344673195418e-06
dgA-11,23,1.4564344673195418e-06
Lempholemma,22,1.3931112296099965e-06
Halarchaeum,22,1.3931112296099965e-06
Pseudopedobacter,22,1.3931112296099965e-06
Leptofoenus,22,1.3931112296099965e-06
Prosthecobacter,22,1.3931112296099965e-06
Virgibacillus,22,1.3931112296099965e-06
Roseimaritima,22,1.3931112296099965e-06
Rotylenchus,22,1.3931112296099965e-06
Desulfospira,22,1.3931112296099965e-06
Dendryphion,22,1.3931112296099965e-06
Acidianus,22,1.3931112296099965e-06
Antarcticibacterium,22,1.3931112296099965e-06
Rhodopseudomonas,22,1.3931112296099965e-06
Diphyllobothriidea,22,1.3931112296099965e-06
Graphelmis,22,1.3931112296099965e-06
Mooreia,22,1.3931112296099965e-06
Candidatus Xenohaliotis,22,1.3931112296099965e-06
Laimaphelenchus,22,1.3931112296099965e-06
Panagrellus,22,1.3931112296099965e-06
Debaryomyces,22,1.3931112296099965e-06
Segatella,22,1.3931112296099965e-06
Succiniclasticum,22,1.3931112296099965e-06
Denitratisoma,22,1.3931112296099965e-06
Piscibacillus,22,1.3931112296099965e-06
Anaphothrips,22,1.3931112296099965e-06
Chlamydomonadaceae,22,1.3931112296099965e-06
SP3-e08,22,1.3931112296099965e-06
Candidatus Karelsulcia,22,1.3931112296099965e-06
Vampyrophrya,22,1.3931112296099965e-06
Umbelopsis,22,1.3931112296099965e-06
Platypus,22,1.3931112296099965e-06
Sarocladium,22,1.3931112296099965e-06
Duplacrorhynchus,22,1.3931112296099965e-06
Triglochin,22,1.3931112296099965e-06
Sphingosinicella,22,1.3931112296099965e-06
Salinihabitans,22,1.3931112296099965e-06
Elaeis,22,1.3931112296099965e-06
Nemurella,22,1.3931112296099965e-06
Delphastus,22,1.3931112296099965e-06
Barbulanympha,21,1.3297879919004514e-06
Camelina,21,1.3297879919004514e-06
Streptantibioticus,21,1.3297879919004514e-06
Halanaeroarchaeum,21,1.3297879919004514e-06
Desulfuromonas,21,1.3297879919004514e-06
Desulfuromusa,21,1.3297879919004514e-06
WCHB1-41,21,1.3297879919004514e-06
Strigamia,21,1.3297879919004514e-06
Phaffomyces,21,1.3297879919004514e-06
Hydrogenobacter,21,1.3297879919004514e-06
Candidatus Hepatoplasma,21,1.3297879919004514e-06
Teleorhinus,21,1.3297879919004514e-06
Marinospirillum,21,1.3297879919004514e-06
Bryopsis,21,1.3297879919004514e-06
Luedemannella,21,1.3297879919004514e-06
Achlya,21,1.3297879919004514e-06
Acidilobus,21,1.3297879919004514e-06
Rhomborhabditis,21,1.3297879919004514e-06
Primorskyibacter,21,1.3297879919004514e-06
Syphacia,21,1.3297879919004514e-06
Bdellocephala,21,1.3297879919004514e-06
Balanophora,21,1.3297879919004514e-06
Thermoflavimicrobium,21,1.3297879919004514e-06
Duplominona,21,1.3297879919004514e-06
Globothalamea,21,1.3297879919004514e-06
Ordgarius,21,1.3297879919004514e-06
Clastoptera,21,1.3297879919004514e-06
Actinopolyspora,21,1.3297879919004514e-06
Chlorarachnion,21,1.3297879919004514e-06
Cyrtomium,21,1.3297879919004514e-06
BSV26,21,1.3297879919004514e-06
Thermosinus,21,1.3297879919004514e-06
Adeuomphalus,21,1.3297879919004514e-06
Blesingia,21,1.3297879919004514e-06
Gomphonema,21,1.3297879919004514e-06
Kondoa,21,1.3297879919004514e-06
Lederbergia,21,1.3297879919004514e-06
archaeon,21,1.3297879919004514e-06
Proteus,20,1.266464754190906e-06
Proseriata,20,1.266464754190906e-06
Exosphaeroma,20,1.266464754190906e-06
Candidatus Endoecteinascidia,20,1.266464754190906e-06
Lagerheimia,20,1.266464754190906e-06
Provortex,20,1.266464754190906e-06
Acidisphaera,20,1.266464754190906e-06
Fimbriimonadaceae,20,1.266464754190906e-06
Cruzella,20,1.266464754190906e-06
Lolium,20,1.266464754190906e-06
Dechlorobacter,20,1.266464754190906e-06
Tetradesmus,20,1.266464754190906e-06
Rhodanobacter,20,1.266464754190906e-06
Ammopiptanthus,20,1.266464754190906e-06
Helminthosporium,20,1.266464754190906e-06
Sunxiuqinia,20,1.266464754190906e-06
Plantago,20,1.266464754190906e-06
Zoosphaerium,20,1.266464754190906e-06
Euzebya,20,1.266464754190906e-06
Zonophryxus,20,1.266464754190906e-06
Spirurida,20,1.266464754190906e-06
Dysteria,20,1.266464754190906e-06
Cuthona,20,1.266464754190906e-06
Ancylodiscoididae,20,1.266464754190906e-06
Atalodoris,20,1.266464754190906e-06
Medicago,20,1.266464754190906e-06
Ceratotherium,20,1.266464754190906e-06
Melibe,20,1.266464754190906e-06
Pinnularia,20,1.266464754190906e-06
Hydroporus,20,1.266464754190906e-06
Opalina,20,1.266464754190906e-06
Azolla,20,1.266464754190906e-06
Paramoeba,20,1.266464754190906e-06
Hyunsoonleella,20,1.266464754190906e-06
Dinophysis,20,1.266464754190906e-06
Panacagrimonas,20,1.266464754190906e-06
Blattabacterium,20,1.266464754190906e-06
Tepidisphaerales,20,1.266464754190906e-06
Sainouron,20,1.266464754190906e-06
Ectoplana,20,1.266464754190906e-06
Taxus,20,1.266464754190906e-06
Parcubacteria,20,1.266464754190906e-06
Neoporphyra,20,1.266464754190906e-06
Coccomyxa,20,1.266464754190906e-06
Mesostigma,20,1.266464754190906e-06
Methanohalophilus,20,1.266464754190906e-06
U29-B03,20,1.266464754190906e-06
Sporolithon,20,1.266464754190906e-06
Pontibacillus,19,1.2031415164813608e-06
Filobacterium,19,1.2031415164813608e-06
Symbiomonas,19,1.2031415164813608e-06
Prasiolopsis,19,1.2031415164813608e-06
Nuttallochiton,19,1.2031415164813608e-06
Terriglobus,19,1.2031415164813608e-06
Arene,19,1.2031415164813608e-06
Eudendrium,19,1.2031415164813608e-06
Hallomenus,19,1.2031415164813608e-06
Cerylon,19,1.2031415164813608e-06
Ralstonia,19,1.2031415164813608e-06
Thelohanellus,19,1.2031415164813608e-06
Baetis,19,1.2031415164813608e-06
Deefgea,19,1.2031415164813608e-06
Theristus,19,1.2031415164813608e-06
Lecudina,19,1.2031415164813608e-06
Lathyrus,19,1.2031415164813608e-06
Solemyoida,19,1.2031415164813608e-06
WCHB1-81,19,1.2031415164813608e-06
FS140-16B-02,19,1.2031415164813608e-06
Rhopalura,19,1.2031415164813608e-06
Moneuplotes,19,1.2031415164813608e-06
Merlucciotrema,19,1.2031415164813608e-06
Ehrlichia,19,1.2031415164813608e-06
Physarum,19,1.2031415164813608e-06
Pinna,19,1.2031415164813608e-06
DEV008,19,1.2031415164813608e-06
Thermofilum,19,1.2031415164813608e-06
Micromalthus,19,1.2031415164813608e-06
S-BQ2-57,19,1.2031415164813608e-06
Chloroflexus,19,1.2031415164813608e-06
Mononchida,19,1.2031415164813608e-06
Tepidisphaeraceae,19,1.2031415164813608e-06
Caprella,19,1.2031415164813608e-06
Oceanirhabdus,19,1.2031415164813608e-06
Oceanimonas,19,1.2031415164813608e-06
Carnobacterium,19,1.2031415164813608e-06
Plectonchus,19,1.2031415164813608e-06
Methanococcus,19,1.2031415164813608e-06
Brachyspira,19,1.2031415164813608e-06
Pauliella,19,1.2031415164813608e-06
Hydrochus,19,1.2031415164813608e-06
Cutibacterium,19,1.2031415164813608e-06
Bellilinea,19,1.2031415164813608e-06
Auplopus,19,1.2031415164813608e-06
Phacelia,19,1.2031415164813608e-06
Pseudo-nitzschia,19,1.2031415164813608e-06
Globigerinella,19,1.2031415164813608e-06
Trichuris,19,1.2031415164813608e-06
Dugesia,19,1.2031415164813608e-06
Renardia,19,1.2031415164813608e-06
Rasamsonia,19,1.2031415164813608e-06
Pulleniatina,19,1.2031415164813608e-06
endosymbionts3,19,1.2031415164813608e-06
probable,18,1.1398182787718155e-06
Koerneria,18,1.1398182787718155e-06
Antonbruunia,18,1.1398182787718155e-06
Zixibacteria,18,1.1398182787718155e-06
R7C24,18,1.1398182787718155e-06
Chaetosphaeridium,18,1.1398182787718155e-06
Dictyostelium,18,1.1398182787718155e-06
Alicyclobacillus,18,1.1398182787718155e-06
Alkalihalophilus,18,1.1398182787718155e-06
Methylogaea,18,1.1398182787718155e-06
Nephromyces,18,1.1398182787718155e-06
Methylomicrobium,18,1.1398182787718155e-06
Anaerosinus,18,1.1398182787718155e-06
Henneguya,18,1.1398182787718155e-06
Protonemura,18,1.1398182787718155e-06
LG21-05,18,1.1398182787718155e-06
Xylocoris,18,1.1398182787718155e-06
Rissoella,18,1.1398182787718155e-06
Myozona,18,1.1398182787718155e-06
Nanoarchaeum,18,1.1398182787718155e-06
Aegyriana,18,1.1398182787718155e-06
Rhodovarius,18,1.1398182787718155e-06
Namhaeicola,18,1.1398182787718155e-06
Aridibacter,18,1.1398182787718155e-06
Juniperus,18,1.1398182787718155e-06
Izimaplasma,18,1.1398182787718155e-06
Facklamia,18,1.1398182787718155e-06
Chamaesiphon,18,1.1398182787718155e-06
RBG-16-55-12,18,1.1398182787718155e-06
Leptanilla,18,1.1398182787718155e-06
Caldococcus,18,1.1398182787718155e-06
Xibalbanus,18,1.1398182787718155e-06
Halopiger,18,1.1398182787718155e-06
Maricaulis,18,1.1398182787718155e-06
Olavius,18,1.1398182787718155e-06
Graphopsocus,18,1.1398182787718155e-06
Syncephalastrum,18,1.1398182787718155e-06
Parachlamydia,18,1.1398182787718155e-06
Glossobalanus,18,1.1398182787718155e-06
B36,18,1.1398182787718155e-06
Marine,18,1.1398182787718155e-06
Micavibrionales,18,1.1398182787718155e-06
Schizomavella,18,1.1398182787718155e-06
UASB-TL25,18,1.1398182787718155e-06
Ceramium,18,1.1398182787718155e-06
Iathrippa,18,1.1398182787718155e-06
SAR92,18,1.1398182787718155e-06
Cyananthea,18,1.1398182787718155e-06
Nymphaea,17,1.0764950410622702e-06
Barbatospora,17,1.0764950410622702e-06
LCP-89,17,1.0764950410622702e-06
Chromyella,17,1.0764950410622702e-06
Arenibacter,17,1.0764950410622702e-06
Desmonostoc,17,1.0764950410622702e-06
Woodsholea,17,1.0764950410622702e-06
Candidatus Captivus,17,1.0764950410622702e-06
Leeia,17,1.0764950410622702e-06
Coquillettidia,17,1.0764950410622702e-06
Graminella,17,1.0764950410622702e-06
Riquetophycus,17,1.0764950410622702e-06
Musellifer,17,1.0764950410622702e-06
BD2-3,17,1.0764950410622702e-06
Pratylenchus,17,1.0764950410622702e-06
Argemone,17,1.0764950410622702e-06
Virgulinella,17,1.0764950410622702e-06
SC-I-84,17,1.0764950410622702e-06
Grevillea,17,1.0764950410622702e-06
Koukoulia,17,1.0764950410622702e-06
Austradenopharynx,17,1.0764950410622702e-06
Ebriacea,17,1.0764950410622702e-06
Gelidium,17,1.0764950410622702e-06
Bordetella,17,1.0764950410622702e-06
Clarkus,17,1.0764950410622702e-06
Z20,17,1.0764950410622702e-06
Lepocinclis,17,1.0764950410622702e-06
Boreus,17,1.0764950410622702e-06
Phyllymenia,17,1.0764950410622702e-06
Salinicola,17,1.0764950410622702e-06
Drawida,17,1.0764950410622702e-06
EF100-94H03,17,1.0764950410622702e-06
Paroecanthus,17,1.0764950410622702e-06
Pyrus,17,1.0764950410622702e-06
Candeina,17,1.0764950410622702e-06
ANME-3,17,1.0764950410622702e-06
Quinella,17,1.0764950410622702e-06
Paraba,17,1.0764950410622702e-06
Actinospica,17,1.0764950410622702e-06
Sparassis,17,1.0764950410622702e-06
Sphaeromyxa,17,1.0764950410622702e-06
P34.48,17,1.0764950410622702e-06
Lecanicillium,17,1.0764950410622702e-06
Lauraesilpha,17,1.0764950410622702e-06
Isolaimium,17,1.0764950410622702e-06
Watanabea,17,1.0764950410622702e-06
Rhizobiales,17,1.0764950410622702e-06
Beta,17,1.0764950410622702e-06
Phaeodactylum,17,1.0764950410622702e-06
Dianous,17,1.0764950410622702e-06
Schizymenia,17,1.0764950410622702e-06
Iais,17,1.0764950410622702e-06
Typha,17,1.0764950410622702e-06
Agaribacter,17,1.0764950410622702e-06
Defluviitoga,17,1.0764950410622702e-06
MB-A2-108,17,1.0764950410622702e-06
Moduliflexaceae,17,1.0764950410622702e-06
S25-593,17,1.0764950410622702e-06
Nosocomiicoccus,17,1.0764950410622702e-06
Paludibacterium,17,1.0764950410622702e-06
Sebdenia,17,1.0764950410622702e-06
Marmoricola,17,1.0764950410622702e-06
endosymbionts8,16,1.0131718033527248e-06
OCS116,16,1.0131718033527248e-06
Halorubellus,16,1.0131718033527248e-06
Sancassania,16,1.0131718033527248e-06
Savoryella,16,1.0131718033527248e-06
Geothermobacter,16,1.0131718033527248e-06
Saccostrea,16,1.0131718033527248e-06
Austrobaileya,16,1.0131718033527248e-06
Clavariadelphus,16,1.0131718033527248e-06
Pelospora,16,1.0131718033527248e-06
Pegea,16,1.0131718033527248e-06
Z114MB74,16,1.0131718033527248e-06
Comatricha,16,1.0131718033527248e-06
Copromyxa,16,1.0131718033527248e-06
Pyronema,16,1.0131718033527248e-06
Zoraida,16,1.0131718033527248e-06
Coccidioides,16,1.0131718033527248e-06
Plesiothyreus,16,1.0131718033527248e-06
Noterus,16,1.0131718033527248e-06
Pirodrilus,16,1.0131718033527248e-06
Scytalidium,16,1.0131718033527248e-06
Chlorobium,16,1.0131718033527248e-06
Udonella,16,1.0131718033527248e-06
Diadegma,16,1.0131718033527248e-06
Marinovum,16,1.0131718033527248e-06
Marinimicrobia,16,1.0131718033527248e-06
Marvania,16,1.0131718033527248e-06
Pir3,16,1.0131718033527248e-06
Atheta,16,1.0131718033527248e-06
Dolichospermum,16,1.0131718033527248e-06
Cunninghamia,16,1.0131718033527248e-06
Monodopsis,16,1.0131718033527248e-06
Mizugakiibacter,16,1.0131718033527248e-06
Mircogioton,16,1.0131718033527248e-06
Thlaspi,16,1.0131718033527248e-06
Rozella,16,1.0131718033527248e-06
Stenostomum,16,1.0131718033527248e-06
Desulfuribacillus,16,1.0131718033527248e-06
Thiomicrorhabdus,16,1.0131718033527248e-06
Plagiostomum,16,1.0131718033527248e-06
Crinalium,16,1.0131718033527248e-06
Uromyces,16,1.0131718033527248e-06
Urodasys,16,1.0131718033527248e-06
Nitrobacter,16,1.0131718033527248e-06
Cardiobacterium,16,1.0131718033527248e-06
Venturia,16,1.0131718033527248e-06
Sicyoidochytrium,16,1.0131718033527248e-06
Selenoteuthis,16,1.0131718033527248e-06
Rhodocyclus,16,1.0131718033527248e-06
Anopheles,16,1.0131718033527248e-06
Littorina,16,1.0131718033527248e-06
Clostridia,16,1.0131718033527248e-06
Wallemia,16,1.0131718033527248e-06
Faronus,16,1.0131718033527248e-06
Caedibacter,16,1.0131718033527248e-06
Janibacter,16,1.0131718033527248e-06
Labilibacter,16,1.0131718033527248e-06
Kribbella,16,1.0131718033527248e-06
Eucampsipoda,16,1.0131718033527248e-06
Oxyrrhis,16,1.0131718033527248e-06
Protosporangium,16,1.0131718033527248e-06
Kalyptorhynchia,16,1.0131718033527248e-06
Chaenea,16,1.0131718033527248e-06
Radiocystis,16,1.0131718033527248e-06
Styptosphaera,16,1.0131718033527248e-06
LS-NOB,16,1.0131718033527248e-06
37-13,16,1.0131718033527248e-06
Paraleptopentacta,15,9.498485656431795e-07
Botryococcus,15,9.498485656431795e-07
Basidiobolus,15,9.498485656431795e-07
Salipiger,15,9.498485656431795e-07
Glycomyces,15,9.498485656431795e-07
Celleporina,15,9.498485656431795e-07
Caloramator,15,9.498485656431795e-07
Notothixos,15,9.498485656431795e-07
Halojulella,15,9.498485656431795e-07
Humulus,15,9.498485656431795e-07
Allocoenonia,15,9.498485656431795e-07
Dinghuibacter,15,9.498485656431795e-07
Odontolaimus,15,9.498485656431795e-07
Taphromysis,15,9.498485656431795e-07
Teratosphaeriaceae,15,9.498485656431795e-07
Faecalitalea,15,9.498485656431795e-07
Balanotaenia,15,9.498485656431795e-07
Dactylopusia,15,9.498485656431795e-07
Tetragenococcus,15,9.498485656431795e-07
Calliodis,15,9.498485656431795e-07
Leifsonia,15,9.498485656431795e-07
Muribaculaceae,15,9.498485656431795e-07
Hirschioporus,15,9.498485656431795e-07
Aestuariimicrobium,15,9.498485656431795e-07
Ciona,15,9.498485656431795e-07
Candidatus Jidaibacter,15,9.498485656431795e-07
Malacovalvulida,15,9.498485656431795e-07
Antiokeronopsis,15,9.498485656431795e-07
Epulopiscium,15,9.498485656431795e-07
Thermomonas,15,9.498485656431795e-07
Thermovirga,15,9.498485656431795e-07
Luteibacter,15,9.498485656431795e-07
Actinoplanes,15,9.498485656431795e-07
Tistlia,15,9.498485656431795e-07
Rhodomicrobium,15,9.498485656431795e-07
Scutellospora,15,9.498485656431795e-07
Nannochorista,15,9.498485656431795e-07
Anaerovibrio,15,9.498485656431795e-07
Blastochloris,15,9.498485656431795e-07
Cephalodella,15,9.498485656431795e-07
Trachemys,15,9.498485656431795e-07
Cladocopium,15,9.498485656431795e-07
Izemoplasmataceae,15,9.498485656431795e-07
Trichodina,15,9.498485656431795e-07
