,Species,read count,relative error
7603,uncultured organism  ,10000,
7604,Artomyces pyxidatus,10000,
7605,Mrakia blollopis,10000,
7606,uncultured Flavobacteriia bacterium  ,10000,
7607,uncultured actinobacterium   ,10000,
7608,uncultured Rhodospirillales,10000,
7609,Octadecabacter antarcticus,10000,
7610,Zobellella taiwanensis   ,10000,
7611,uncultured Cryptomycota,10000,
7612,uncultured soil bacterium,10000,
7613,Heliconius melpomene,10000,
7614,uncultured Auriculariaceae,10000,
7615,Acanthiella sp. CEL-2014,10000,
7616,uncultured Brumimicrobium,10000,
7617,Nephroselmis pyriformis,10000,
7618,bacterium CYCU-0258   ,10000,
7619,uncultured delta proteobacterium Sva0103 ,10000,
7620,Pseudoalteromonas sp. BSs20039  ,10000,
7621,Paratylenchus projectus,10000,
7622,Spirobacillus cienkowskii,10000,
7623,Rotylenchulus reniformis,10000,
7624,uncultured Pleosporaceae,10000,
7625,uncultured microeukaryote,10000,
7626,uncultured Coccidia,10000,
7627,Halicephalobus sp. WB-2010a,10000,
7628,bacterium ASP22   ,10000,
7629,Bacillus sp. BCF5  ,10000,
7630,Trichinella nelsoni  ,10000,
7631,Betula platyphylla,10000,
7632,Marivirga tractuosa   ,10000,
7633,uncultured Epsilonproteobacteria bacterium  ,10000,
7634,uncultured bacterium SJA-9  ,10000,
7635,uncultured bacterium 213,10000,
7636,Arctic sea ice associated bacterium,10000,
7637,Algicola bacteriolytica   ,10000,
7638,metagenome,10000,
7639,Pantoea sp. IAC/BECa-043  ,10000,
7640,Blastocystis sp. MWJ04-41,10000,
7641,Bizionia argentinensis,10000,
7642,uncultured Acidobacteria,10000,
7643,Kluyvera georgiana   ,10000,
7644,Methylobacterium rhodesianum   ,10000,
7645,Conchellium capsula   ,10000,
7646,Bizionia palithoae   ,10000,
7647,eukaryote marine clone ME1-20,10000,
7648,Streptomyces sp. 050643  ,10000,
7649,uncultured Methylocystaceae bacterium  ,10000,
7650,Lactobacillus acidophilus   ,10000,
7651,uncultured deep-sea bacterium  ,10000,
7652,Dickeya phage,10000,
7653,Orodendrum regale,10000,
7654,Gaetbulibacter sp. M13  ,10000,
7655,Bacillus subtilis   ,10000,
7656,uncultured Acidobacteria bacterium,10000,
7657,Ephemera danica,10000,
7658,Shewanella pacifica   ,10000,
7659,Nicotiana otophora,10000,
7660,uncultured spirochete,10000,
7661,Acanthiops varius,10000,
7662,uncultured cyanobacterium   ,10000,
7663,Nonlabens sp. MIC269  ,10000,
7664,Chlorococcum sp. 'dorsiventrale',10000,
7665,Nonlabens dokdonensis,10000,
7666,Piper methysticum,10000,
7667,Pristionchus japonicus,10000,
7668,Proteobacteria bacterium JGI 0000113-D06,10000,
7669,uncultured Planctomycetota bacterium,10000,
7670,uncultured haloarchaeon   ,10000,
7671,Cymbomonas tetramitiformis,10000,
7672,uncultured Flammeovirgaceae,10000,
7673,uncultured delta proteobacterium,10000,
7674,Stellarima microtrias,10000,
7675,uncultured Chlorophyta,10000,
7676,Plasmodium ovale,10000,
7677,uncultured Bacillus sp. ,10000,
7678,Kurthia sp. M3T8Bx  ,10000,
7679,Daphnia magna,10000,
7680,Nocardioides sp. MFC-A  ,10000,
7681,Rhynchopus sp. ATCC 50226,10000,
7682,Vampyrellida sp. CAraX  ,10000,
7683,Lentinula lateritia,10000,
7684,uncultured Bacteroidota bacterium,10000,
7685,Sphagnum palustre,10000,
7686,uncultured Flavobacterium,10000,
7687,Tanaisia fedtschenkoi  ,10000,
7688,marine bacterium ALUS253_6  ,10000,
7689,Halomonas campisalis   ,10000,
7690,microbial mat metagenome ,10000,
7691,uncultured Chlamydia sp.,10000,
7692,uncultured,10000,
7693,Micromonas commoda,10000,
7694,Gambierdiscus sp. type 3,10000,
7695,uncultured Hyphomicrobiaceae bacterium  ,10000,
7696,uncultured Nitrospirae bacterium  ,10000,
7697,uncultured Leeuwenhoekiella sp.  ,10000,
7698,Aegilops tauschii,10000,
7699,uncultured Methylococcaceae bacterium  ,10000,
7700,Lactobacillus plantarum   ,10000,
7701,uncultured Duboscquella   ,10000,
7702,Mantoniella squamata,10000,
7703,Chrysymenia wrightii   ,10000,
7704,Rhizobium lusitanum   ,10000,
7705,Methanocella paludicola,10000,
7706,Haplosporidium diporeiae,10000,
7707,Prevotella sp. oral clone HF050,10000,
7708,Kytorhynchidae sp. 1 NVS-2013,10000,
7709,Saccharococcus thermophilus   ,10000,
7710,Tetrapoda,10000,
7711,Merismopedia glauca,10000,
7712,Lentinellus ursinus,10000,
7713,Hymenobacter sp. R-36552  ,10000,
7714,Archaeperidinium saanichi,10000,
7715,Globigerina falconensis,10000,
7716,Navicula gregaria,10000,
7717,Picochlorum sp. SENEW3,10000,
7718,Hymenobacter aerophilus   ,10000,
7719,Pseudomonas sp. HHS18  ,10000,
7720,uncultured Rhodocyclaceae bacterium  ,10000,
7721,Phormidium sp.,10000,
7722,Alcanivorax sp. HS251  ,10000,
7723,Blepharocorys angusta,10000,
7724,Pseudomonas sp. ID20  ,10000,
7725,Candida sp. JCM 15000,10000,
7726,uncultured eubacterium WCHB1-03  ,10000,
7727,Candidatus Syngnamydia venezia ,10000,
7728,Chitinophaga sp. ADMK16  ,10000,
7729,Streptomyces sp. Av28_2  ,10000,
7730,unidentified rumen bacterium 12-132,10000,
7731,fungal sp.,10000,
7732,Pilimelia terevasa   ,10000,
7733,Thiothrix sp.,10000,
7734,Apteria aphylla,10000,
7735,Neogloboquadrina incompta,10000,
7736,Aestuariibaculum suncheonense   ,10000,
7737,uncultured Boletaceae,10000,
7738,Sellaphora pupula,10000,
7739,Pseudoalteromonas porphyrae   ,10000,
7740,Streptacidiphilus sp. TPD20  ,10000,
7741,Neogloboquadrina pachyderma,10000,
7742,Entorrhiza casparyana  ,10000,
7743,uncultured Micrococcus sp.  ,10000,
7744,Theileria buffeli,10000,
7745,Klebsormidium flaccidum   ,10000,
7746,Bacillariophyta sp. W5-1,10000,
7747,Iasis cylindrica  ,10000,
7748,Rhodococcus sp. II_Gauze_W_2_2  ,10000,
7749,Pseudaphelenchus vindai,10000,
7750,Bacteroidetes bacterium,10000,
7751,Bacillus sp. AK63  ,10000,
7752,Victivallales bacterium Lenti_02,10000,
7753,uncultured Alcanivoracaceae bacterium  ,10000,
7754,uncultured deep-sea bacterium ,10000,
7755,Thalassicolla pellucida,10000,
7756,uncultured fungus  ,10000,
7757,Neoptera,10000,
7758,uncultured prymnesiophyte,10000,
7759,Lactobacillus casei   ,10000,
7760,uncultured Pseudomonas sp.  ,10000,
7761,uncultured dinoflagellate ,10000,
7762,Pyrocystis noctiluca,10000,
7763,Neuraphes angulatus,10000,
7764,Neodiplogaster sp. RGD904,10000,
7765,Melosira cf. octogona,10000,
7766,Chlorophyta symbiont of Baikalospongia sp.,10000,
7767,Poterioochromonas sp. NTNV07  ,10000,
7768,uncultured rumen bacterium,10000,
7769,Plagiogrammopsis vanheurckii,10000,
7770,uncultured beta proteobacterium  ,10000,
7771,Galaxiella pusilla,10000,
7772,uncultured Rhodospirillaceae,10000,
7773,uncultured Planctomycetaceae,10000,
7774,uncultured eukaryote  ,10000,
7775,Hippea sp. Lau09-1128r  ,10000,
7776,Haslea nipkowii,10000,
7777,uncultured Rhizaria,10000,
7778,uncultured Chloroflexi bacterium  ,10000,
7779,planctomycete DDSW1318,10000,
7780,Polaribacter sp. R-2-R-3-1 ,10000,
7781,Plagiorhynchus cylindraceus,10000,
7782,Pseudoalteromonas sp. SJS1-1  ,10000,
7783,Roseomonas pecuniae   ,10000,
7784,Lingulodinium polyedra,10000,
7785,Trametes versicolor,10000,
7786,uncultured euryarchaeote,10000,
7787,uncultured alpha,10000,
7788,Bacteroides plebeius,10000,
7789,Sagittula stellata,10000,
7790,Ilyobacter polytropus,10000,
7791,Candidatus Clavichlamydia salmonicola ,10000,
7792,Protula palliata  ,10000,
7793,Pseudoscourfieldia marina,10000,
7794,Saprospira sp.,10000,
7795,Ihlea racovitzai  ,10000,
7796,uncultured deep-sea bacterium,10000,
7797,Pectinaria dodeka  ,10000,
7798,Pseudomonas putida   ,10000,
7799,environmental clone,10000,
7800,Proboscia indica,10000,
7801,Platyamoeba sp. strain VV/I ,10000,
7802,Gram-positive bacterium SOGA22  ,10000,
7803,Thraustochytriidae sp. SEK 706,10000,
7804,Amphidinium operculatum,10000,
7805,invertebrate environmental sample ,10000,
7806,Naushonia sp. RR-2008,10000,
7807,Asterionellopsis glacialis,10000,
7808,uncultured Leptothrix sp.  ,10000,
7809,uncultured rumen archaeon  ,10000,
7810,Porterinema fluviatile   ,10000,
7811,uncultured Acidimicrobiales,10000,
7812,Arthrospira platensis,10000,
7813,gamma proteobacterium BDW918  ,10000,
7814,uncultured Aquisphaera sp.  ,10000,
7815,Photobacterium leiognathi,10000,
7816,Burkholderia sp. PE-CR05  ,10000,
7817,Hachettea austrocaledonica,10000,
7818,Baclozygum brachypterum,10000,
7819,Pseudomonas sp. Mexd310  ,10000,
7820,Verrucomicrobia bacterium SCGC AAA168-E21 ,10000,
7821,Stenus sp. BMNH668192,10000,
7822,Lankesteria abbotti,10000,
7823,Bradyrhizobium japonicum   ,10000,
7824,Halomonhystera sp. JvC-2013,10000,
7825,Babesia sp. giraffe 1505,10000,
7826,Omalogyra fusca  ,10000,
7827,uncultured Flavobacterium sp.,10000,
7828,uncultured rumen,10000,
7829,unidentified marine bacterioplankton,10000,
7830,Phoronis ovalis  ,10000,
7831,Acerophagus sp. D0585,10000,
7832,Spiroplasma sp. ZHUF0901  ,10000,
7833,Hyaloperonospora arabidopsidis,10000,
7834,Thraustochytriidae sp. BS1  ,10000,
7835,marine bacterium K5-5  ,10000,
7836,Eukaryota sp. DLR-2013g,10000,
7837,Sargassum vachellianum,10000,
7838,Cytinus hypocistis,10000,
7839,Amphora coffeiformis,10000,
7840,Nonlabens sp.,10000,
7841,Flexithrix dorotheae,10000,
7842,Pseudomonas moorei   ,10000,
7843,bacterium 1490_2009   ,10000,
7844,Halomonas sp. HB26  ,10000,
7845,Mucoromycotina sp. WR266-C,10000,
7846,Opuntia sp. MCCPL-2012,10000,
7847,Pycnococcus provasolii,10000,
7848,Lecanora caesiorubella,10000,
7849,Hartmannula sinica,10000,
7850,Eoscarta aurora,10000,
7851,Clostridium sp. r12 ,10000,
7852,Molgula arenata  ,10000,
7853,uncultured marine microorganism,10000,
7854,Molgula retortiformis,10000,
7855,Citrobacter koseri   ,10000,
7856,uncultured Planctomycetales,10000,
7857,Cyclotella choctawhatcheeana,10000,
7858,Negadavirga shengliensis   ,10000,
7859,uncultured Gemmatimonadetes bacterium  ,10000,
7860,Palpata Protodrilus sp.,10000,
7861,Frieseomelitta varia,10000,
7862,uncultured soil bacterium  ,10000,
7863,Histriobdella homari  ,10000,
7864,uncultured Antarctic sea ice bacterium,10000,
7865,uncultured diplonemid,10000,
7866,Reticulamoeba gemmipara,10000,
7867,Clathria armata,10000,
7868,uncultured Planctomyces,10000,
7869,uncultured Rhizaria   ,10000,
7870,Thalassiosira pseudonana,10000,
7871,Aecidium sp. ZT Myc 57043,10000,
7872,Bacillariophyta sp. 1 MAB-2013,10000,
7873,Blastocladiales sp. TJ-2007a,10000,
7874,Skeletonema ardens,10000,
7875,uncultured Thioalkalivibrio,10000,
7876,Scapteriscus sp. BYU-IGC-OR161,10000,
7877,uncultured Staphylococcus sp.  ,10000,
7878,Cordyceps militaris,10000,
7879,Shionodiscus ritscheri,10000,
7880,Nematostella vectensis (starlet sea,10000,
7881,Protoperidinium thulesense,10000,
7882,Protoperidinium depressum,10000,
7883,Pseudophalacroma nasutum,10000,
7884,uncultured rhizosphere zygomycete,10000,
7885,uncultured Colpodellidae   ,10000,
7886,Phaeobacter inhibens   ,10000,
7887,uncultured delta,10000,
7888,Bacillus sp. 2_A_57_CT2  ,10000,
7889,Pseudodiplogasteroides sp. VS-2014,10000,
7890,Bemisia tabaci,10000,
7891,marine metagenome   ,10000,
7892,uncultured Alphaproteobacteria,10000,
7893,uncultured euryarchaeote   ,10000,
7894,Trichinella sp. T6 ,10000,
7895,Lygus elisus,10000,
7896,Arthrobacter sp. 17-10  ,10000,
7897,uncultured Ohtaekwangia sp.  ,10000,
7898,Thraustochytriidae sp. thel2,10000,
7899,uncultured alveolate,10000,
7900,Tetraselmis marina,10000,
7901,Tetraselmis cordiformis,10000,
7902,uncultured Brevundimonas sp.  ,10000,
7903,Citrus x clementina,10000,
7904,uncultured Bacteroidaceae bacterium  ,10000,
7905,filamentous cyanobacterium,10000,
7906,Drosophila erecta,10000,
7907,Streptomyces niger   ,10000,
7908,Legionella sp. W10-070  ,10000,
7909,Microhyla fissipes,10000,
7910,Polaribacter sp. KJF8-6  ,10000,
7911,Chryseobacterium sp. DR 5-06 ,10000,
7912,Chloroclados australasicus,10000,
7913,uncultured Hyphomicrobium sp.  ,10000,
7914,Creobius eydouxi,10000,
7915,uncultured Thermoanaerobacterales bacterium,10000,
7916,Desulfosarcina cetonica   ,10000,
7917,uncultured Vibrio sp.  ,10000,
7918,Klebsiella pneumoniae   ,10000,
7919,uncultured bacterium FukuN24  ,10000,
7920,uncultured marine eukaryote  ,10000,
7921,Formosa sp. KOPRI 21329 ,10000,
7922,Rhizophydium patellarium  ,10000,
7923,Bifidobacterium longum subsp. longum ATCC,10000,
7924,Lutaonella thermophila   ,10000,
7925,bacterium ASP12   ,10000,
7926,uncultured Boletaceae  ,10000,
7927,Bryum argenteum,10000,
7928,Trigonospila transvittata,10000,
7929,Streptomyces sp. EN10  ,10000,
7930,Haplosporidium pickfordi,10000,
7931,Bacillus licheniformis   ,10000,
7932,Cellulophaga baltica,10000,
7933,uncultured Achromobacter sp.  ,10000,
7934,Blumeria hordei,10000,
7935,Halomonas sp. B1  ,10000,
7936,Flavisolibacter sp. TX0651  ,10000,
7937,Pseudoalteromonas sp. PaH3.09  ,10000,
7938,Korthalsella latissima,10000,
7939,uncultured Acidobacteriota bacterium,10000,
7940,Goniadera sp. KKanda KK0342,10000,
7941,Euplotia,10000,
7942,bacterium secondary symbiont of Ultracoelostoma,10000,
7943,Esastigmatobius japonicus  ,10000,
7944,Manis pentadactyla,10000,
7945,uncultured Sphingobacterium,10000,
7946,Trema micranthum,10000,
7947,Sinorickettsia chlamys,10000,
7948,Streptomyces sp. LJMUEG T5 ,10000,
7949,Schizochytrium aggregatum   ,10000,
7950,Chlorosarcinopsis bastropiensis,10000,
7951,Parcubacteria group bacterium GW2011_GWA2_44_12,10000,
7952,Bacillus niabensis   ,10000,
7953,Hapalosiphon sp. SAMA 45,10000,
7954,Infundibulomyces sp. NR-2006a,10000,
7955,Labrys wisconsinensis   ,10000,
7956,Mercenaria mercenaria  ,10000,
7957,Clavella addunca,10000,
7958,uncultured Schlesneria sp.,10000,
7959,uncultured Parcubacteria group bacterium,10000,
7960,Pseudocorythion acutum,10000,
7961,uncultured Chlamydiales bacterium  ,10000,
7962,Clostridium sp. AAN13 ,10000,
7963,uncultured Flammeovirgaceae bacterium  ,10000,
7964,Unruhdinium penardii,10000,
7965,Monhystera cf. paludicola JH-2014,10000,
7966,uncultured Zavarzinella sp.  ,10000,
7967,Schmidtea mediterranea,10000,
7968,uncultured Oleispira sp.  ,10000,
7969,Aquimarina agarilytica,10000,
7970,Acholeplasma sp. CODA 1G ,10000,
7971,planctomycete DDD3G8   ,10000,
7972,Chaetonotus schultzei,10000,
7973,Stachybotrys chartarum,10000,
7974,bacterium DEN D9  ,10000,
7975,Anoxybacillus sp. JS14  ,10000,
7976,Rhodotorula sp. 'maule',10000,
7977,Ascidianibacter aurantiacus   ,10000,
7978,Navicula radiosa,10000,
7979,bacterium endosymbiont of Onthophagus Taurus,10000,
7980,uncultured Stella sp.,10000,
7981,Sphingopyxis macrogoltabida   ,10000,
7982,Pfiesteriaceae sp. masanensis,10000,
7983,Pectinatella magnifica  ,10000,
7984,Epipyxis sp.,10000,
7985,Erythrobacter sp. NAP1  ,10000,
7986,Bacillaria paxillifer,10000,
7987,Macrostomum lignano,10000,
7988,Pseudomonas sp. ASFP-49(1),10000,
7989,uncultured Chlamydiae bacterium  ,10000,
7990,Arctic sea ice bacterium,10000,
7991,Vibrio sp. H008  ,10000,
7992,uncultured Eimeriidae,10000,
7993,Annamia toxica,10000,
7994,bacterium RFB F02  ,10000,
7995,uncultured sediment bacterium  ,10000,
7996,Musa itinerans,10000,
7997,Coemansia sp. ID05-F0237,10000,
7998,Megadasys sp. KG-2011,10000,
7999,uncultured planctomycete  ,10000,
8000,uncultured Yersinia sp.  ,10000,
8001,Molgula retortiformis  ,10000,
8002,Ancylomenes pedersoni,10000,
8003,Coemansia spiralis,10000,
8004,uncultured Dechloromonas sp.  ,10000,
8005,Nolandella sp. ATCC 50913,10000,
8006,Astraeus irregularis,10000,
8007,Synchytrium sp. DUH0009364,10000,
8008,Dacrymyces minutus,10000,
8009,uncultured forest soil bacterium ,10000,
8010,uncultured prokaryote,10000,
8011,Acinetobacter gandensis   ,10000,
8012,uncultured Cytophagaceae bacterium  ,10000,
8013,Karenia mikimotoi,10000,
8014,Lelenchus leptosoma,10000,
8015,uncultured Halorhabdus sp.  ,10000,
8016,Burkholderia sp. NAH1  ,10000,
8017,Monhysteridae environmental sample,10000,
8018,Cyclostephanos dubius,10000,
8019,Guillardia theta,10000,
8020,Parcubacteria bacterium SCGC AAA010-E09,10000,
8021,Protaspis obliqua,10000,
8022,Caedimonas varicaedens,10000,
8023,Henicolabus lewisii,10000,
8024,Rhodococcus wratislaviensis,10000,
8025,Bembidion salinarium,10000,
8026,uncultured Fibrobacteres bacterium  ,10000,
8027,uncultured Verrucomicrobiaceae,10000,
8028,Babesia sp.,10000,
8029,uncultured stramenopile   ,10000,
8030,Stenotrophomonas maltophilia   ,10000,
8031,Epicarchesium sp. marine,10000,
8032,Bursaphelenchus arthuroides,10000,
8033,Lactobacillus hokkaidonensis   ,10000,
8034,Variovorax paradoxus   ,10000,
8035,Bacillus thuringiensis   ,10000,
8036,uncultured marine archaeon,10000,
8037,Alteromonas macleodii,10000,
8038,Listeria innocua   ,10000,
8039,Aquificales str. SRI-240  ,10000,
8040,uncultured Chloroflexi,10000,
8041,uncultured Desulfovibrio sp.  ,10000,
8042,uncultured Prochlorococcus sp.,10000,
8043,Cytophagales bacterium,10000,
8044,Agarophyton chilense,10000,
8045,Holophaga sp.,10000,
8046,Bacillus drentensis   ,10000,
8047,marine gamma proteobacterium HTCC2151,10000,
8048,Turbonilla sp. EED-Phy-526,10000,
8049,Vibrio sp. NG49C  ,10000,
8050,archaeon BC13   ,10000,
8051,uncultured Methanomicrobiales archaeon  ,10000,
8052,Desmodora sp. 9 ARD-2013,10000,
8053,Haplosporidium raabei,10000,
8054,Bacillus sp. Tosh  ,10000,
8055,uncultured Epsilonproteobacteria,10000,
8056,Chryseobacterium sp. TA_JX  ,10000,
8057,Ochrobactrum anthropi   ,10000,
8058,fungal sp. GMG_PPb1,10000,
8059,Zizania latifolia,10000,
8060,Glaciecola nitratireducens,10000,
8061,uncultured Anaerovorax sp. ,10000,
8062,Aphelenchoides avenae,10000,
8063,Chlorella sorokiniana,10000,
8064,Pediococcus acidilactici   ,10000,
8065,bacterium NLAE-zl-P338   ,10000,
8066,Stenotrophomonas sp. PBR-62  ,10000,
8067,Mycobacterium sp. DWMJ-2019B2  ,10000,
8068,bacterium,10000,
8069,Cantharellus appalachiensis,10000,
8070,Candidatus Vidania fulgoroideae ,10000,
8071,Brevibacterium sp. MB150  ,10000,
8072,uncultured Sphingomonas sp.  ,10000,
8073,Osmoporus mexicanus,10000,
8074,unidentified marine,10000,
8075,Cymbella subturgidula,10000,
8076,uncultured ciliate   ,10000,
8077,Chlorophyta symbiont of Lubomirskia sp.,10000,
8078,Pseudoalteromonas sp. VS-72  ,10000,
8079,Flexibacteraceae bacterium DG1232  ,10000,
8080,uncultured Thanatephorus,10000,
8081,uncultured Cryomorphaceae,10000,
8082,Porospathis holostoma   ,10000,
8083,Zethopsus sp. JP-2014 ,10000,
8084,Amphibacillus sp. E172  ,10000,
8085,Marinomonas vaga   ,10000,
8086,uncultured Spiroplasma sp.  ,10000,
8087,Glycera sp. SR-2015 ,10000,
8088,Eupomatia bennettii,10000,
8089,Coemansia interrupta,10000,
8090,Phalacridae sp. UPOL 002174,10000,
8091,Microcoleus paludosus,10000,
8092,Trechispora alnicola,10000,
8093,Erythrobacter sp. RCC 1876 ,10000,
8094,Chlamydomonas reinhardtii,10000,
8095,uncultured Climacodon,10000,
8096,uncultured Enhygromyxa sp.  ,10000,
8097,uncultured Verrucomicrobia,10000,
8098,Lankesteria cystodytae,10000,
8099,Latrodectus hesperus (western black,10000,
8100,Ruegeria sp. TM1040  ,10000,
8101,Alteromonas sp. BCw006  ,10000,
8102,Scaphinotus petersi,10000,
8103,uncultured dinoflagellate   ,10000,
8104,uncultured rumen bacterium  ,10000,
8105,Portibacter lacus,10000,
8106,Bacillus velezensis   ,10000,
8107,Roseovarius sp. R-52654  ,10000,
8108,hydrothermal vent metagenome  ,10000,
8109,Nocardioides sp. 35/18  ,10000,
8110,Opercularella pumila  ,10000,
8111,Flavobacterium sp. tsz01  ,10000,
8112,Methanobrevibacter cuticularis   ,10000,
8113,uncultured Flavobacteriia,10000,
8114,saltmarsh clone,10000,
8115,uncultured Verrucomicrobiaceae bacterium  ,10000,
8116,uncultured beta,10000,
8117,Bacillus megaterium   ,10000,
8118,uncultured Eimeriidae   ,10000,
8119,uncultured Planctomyces sp.,10000,
8120,Dacrymycetes sp. 6 ST-2014,10000,
8121,Pleurosigma planktonicum,10000,
8122,Ustilaginoidea virens,10000,
8123,uncultured methanogenic archaeon  ,10000,
8124,Escherichia coli   ,10000,
8125,Chlamydiales bacterium cvE18,10000,
8126,Lophiola aurea,10000,
8127,Apedinella radians,10000,
8128,Bacillus senegalensis   ,10000,
8129,uncultured Phycisphaeraceae bacterium  ,10000,
8130,uncultured Peredibacter sp.  ,10000,
8131,Thalassiosira minima,10000,
8132,Costus pictus,10000,
8133,Vibrio alginolyticus   ,10000,
8134,Stentor roeselii,10000,
8135,Dactylopusia sp. New Caledonia-RJH-2007,10000,
8136,Alteromonas macleodii   ,10000,
8137,uncultured Methanosaeta sp.  ,10000,
8138,hydrothermal vent,10000,
8139,Thiothrix sp. ectosymbiont of Niphargus,10000,
8140,uncultured Auriculariaceae   ,10000,
8141,Cervidellus sp. JH-2004,10000,
8142,Halogeometricum sp. 5Sa3  ,10000,
8143,uncultured Simkaniaceae bacterium ,10000,
8144,uncultured Puniceicoccaceae bacterium  ,10000,
8145,Schistocephalus solidus  ,10000,
8146,uncultured Idiomarina,10000,
8147,Hummondasys jamaicensis,10000,
8148,uncultured cercozoan   ,10000,
8149,Platyias quadricornis,10000,
8150,uncultured Xanthobacteraceae bacterium  ,10000,
8151,Nanonemoura wahkeena,10000,
