,phylum,read count,relative error,type
3013,Candidatus Gracilibacteria,100000,0.1617325701763217,CZID-nt
3018,Candidatus Heimdallarchaeota,100000,1.2827474664784109,CZID-nt
3021,Candidatus Hydrogenedentota,100000,0.5755217549362251,CZID-nt
3027,Candidatus Kaiserbacteria,100000,0.9955202229588884,CZID-nt
3028,Candidatus Kapaibacteriota,100000,0.6956668233637441,CZID-nt
3034,Candidatus Latescibacterota,100000,0.4119303019991046,CZID-nt
3035,Candidatus Levyibacteriota,100000,0.2372690976364185,CZID-nt
3044,Candidatus Melainabacteria,100000,0.9402812418185674,CZID-nt
3046,Candidatus Methylomirabilota,100000,1.3982748118463464,CZID-nt
3050,Candidatus Moraniibacteriota,100000,0.5877886721552319,CZID-nt
3053,Candidatus Nealsoniibacteriota,100000,1.2437321453769443,CZID-nt
3055,Candidatus Niyogiibacteriota,100000,0.0004925061852794,CZID-nt
3056,Candidatus Nomurabacteria,100000,0.4395841640709027,CZID-nt
3058,Candidatus Omnitrophota,100000,1.2848518107277578,CZID-nt
3059,Candidatus Paceibacterota,100000,1.239753635427404,CZID-nt
3060,Candidatus Parcubacteria,100000,1.3691138406644292,CZID-nt
3062,Candidatus Peregrinibacteria,100000,0.4217553950442321,CZID-nt
3063,Candidatus Poribacteria,100000,0.4351838174829696,CZID-nt
3069,Candidatus Roizmanbacteria,100000,0.4907613921983006,CZID-nt
3072,Candidatus Saccharibacteria,100000,0.7272113060547449,CZID-nt
3077,Candidatus Sumerlaeota,100000,0.2077292356981521,CZID-nt
3082,Candidatus Tectimicrobiota,100000,0.5328167193953796,CZID-nt
3085,Candidatus Thorarchaeota,100000,1.1780815419780388,CZID-nt
3086,Candidatus Uhrbacteria,100000,0.1667202369296795,CZID-nt
3092,Candidatus Woesearchaeota,100000,0.4840444128250629,CZID-nt
3093,Candidatus Woesebacteria,100000,0.3355636076528759,CZID-nt
3094,Candidatus Wolfebacteria,100000,0.0006546336977862,CZID-nt
3099,Candidatus Zixiibacteriota,100000,0.7379253125829205,CZID-nt
3100,Cercozoa,100000,0.4073659755037518,CZID-nt
3102,Chlamydiota,100000,0.3686990533413856,CZID-nt
3103,Chlorobiota,100000,0.2453732827333476,CZID-nt
3104,Chloroflexota,100000,0.140613997772092,CZID-nt
3105,Chlorophyta,100000,0.0422882961802193,CZID-nt
3106,Chrysiogenota,100000,0.5355724336876024,CZID-nt
3107,Chytridiomycota,100000,0.415417963946109,CZID-nt
3108,Ciliophora,100000,0.2392725131691435,CZID-nt
3109,Cnidaria,100000,0.2107259626621402,CZID-nt
3112,Cressdnaviricota,100000,0.6073797494603055,CZID-nt
3113,Cryptomycota,100000,0.4696563568766195,CZID-nt
3115,Cyanobacteriota,100000,0.0652352377345329,CZID-nt
3116,Deferribacterota,100000,0.303163006291718,CZID-nt
3117,Deinococcota,100000,0.1807869771641232,CZID-nt
3118,Dictyoglomota,100000,0.6597019379686607,CZID-nt
3119,Discosea,100000,0.7409231304949517,CZID-nt
3121,Elusimicrobiota,100000,0.785040471743101,CZID-nt
3122,Endomyxa,100000,0.3904379537340534,CZID-nt
3124,Euglenozoa,100000,0.1713079375594678,CZID-nt
3125,Evosea,100000,0.4571889228904,CZID-nt
3126,Fibrobacterota,100000,0.6052835160409838,CZID-nt
3127,Fidelibacterota,100000,0.8420429339767592,CZID-nt
3128,Foraminifera,100000,1.2205163042191642,CZID-nt
3129,Fornicata,100000,0.1745295096738199,CZID-nt
3130,Fusobacteriota,100000,0.185125634598485,CZID-nt
3132,Gemmatimonadota,100000,0.1693977136604673,CZID-nt
3134,Haptophyta,100000,0.3798660652849971,CZID-nt
3135,Heterolobosea,100000,0.64300169890853,CZID-nt
3136,Hofneiviricota,100000,0.6040475035378869,CZID-nt
3137,Ignavibacteriota,100000,0.2494323818183355,CZID-nt
3138,Kiritimatiellota,100000,0.3728988219515102,CZID-nt
3139,Lentisphaerota,100000,0.2407072315850015,CZID-nt
3140,Methanobacteriota,100000,0.1367355093158532,CZID-nt
3141,Microsporidia,100000,1.137689345049256,CZID-nt
3142,Mollusca,100000,0.0606781849941651,CZID-nt
3143,Mucoromycota,100000,0.4089121220692844,CZID-nt
3144,Mycoplasmatota,100000,0.1937136017786666,CZID-nt
3145,Myxococcota,100000,0.0619635342686634,CZID-nt
3147,Nebulidia,100000,0.5763575976710783,CZID-nt
3148,Negarnaviricota,100000,0.0021866752930456,CZID-nt
3149,Nematoda,100000,0.2863721949528284,CZID-nt
3150,Nematomorpha,100000,0.4369771039731752,CZID-nt
3151,Nemertea,100000,0.416088418904,CZID-nt
3152,Nitrososphaerota,100000,0.1231484729969174,CZID-nt
3153,Nitrospinota,100000,0.5543182731497059,CZID-nt
3154,Nitrospirota,100000,0.1612169931905202,CZID-nt
3155,Nucleocytoviricota,100000,0.3163269535166823,CZID-nt
3158,Oomycota,100000,0.2037310390046932,CZID-nt
3160,Parabasalia,100000,1.901294201772901,CZID-nt
3161,Peploviricota,100000,0.4708262063120698,CZID-nt
3162,Perkinsozoa,100000,1.127609072726741,CZID-nt
3163,Phixviricota,100000,0.7908269197721092,CZID-nt
3164,Phoronida,100000,1.1408532855509572,CZID-nt
3165,Picozoa,100000,0.8105429402016044,CZID-nt
3166,Pisuviricota,100000,0.2048113791863984,CZID-nt
3167,Placozoa,100000,0.834610098868905,CZID-nt
3168,Planctomycetota,100000,0.0798599578643915,CZID-nt
3169,Platyhelminthes,100000,0.3255891462397898,CZID-nt
3170,Porifera,100000,0.3617796465730674,CZID-nt
3172,Preaxostyla,100000,0.2189679382713655,CZID-nt
3173,Preplasmiviricota,100000,1.473043101502553,CZID-nt
3174,Priapulida,100000,1.2550490028670225,CZID-nt
3175,Promethearchaeota,100000,0.5298385702935683,CZID-nt
3176,Pseudomonadota,100000,0.0029200880334061,CZID-nt
3177,Rhodophyta,100000,0.2336011125291028,CZID-nt
3178,Rhodothermota,100000,0.1339466729457866,CZID-nt
3179,Rotifera,100000,0.3225414071916633,CZID-nt
3180,Spirochaetota,100000,0.4287466223410138,CZID-nt
3181,Streptophyta,100000,0.101233328448381,CZID-nt
3182,Synergistota,100000,0.4938149113015543,CZID-nt
3183,Tardigrada,100000,0.4355044574111297,CZID-nt
3184,Thermodesulfobacteriota,100000,0.0517173377868089,CZID-nt
3185,Thermodesulfobiota,100000,1.2638382382007294,CZID-nt
3186,Thermomicrobiota,100000,0.5572738383256578,CZID-nt
3187,Thermoplasmatota,100000,0.6042233105918481,CZID-nt
3188,Thermoproteota,100000,0.8217368176285025,CZID-nt
3189,Thermosulfidibacterota,100000,0.6757848613396842,CZID-nt
3190,Thermotogota,100000,0.3497337514959521,CZID-nt
3191,Tubulinea,100000,1.237357031755987,CZID-nt
3192,Uroviricota,100000,0.1007000136759129,CZID-nt
3193,Verrucomicrobiota,100000,0.0553608531288961,CZID-nt
3194,Vulcanimicrobiota,100000,0.9933290046081832,CZID-nt
3196,Zoopagomycota,100000,0.8050724358831064,CZID-nt
3204,candidate division WOR-3,100000,0.3749331972150817,CZID-nt
3206,Abditibacteriota,1000000,0.3133471329548415,CZID-nt
3208,Acidobacteriota,1000000,0.0589802897728115,CZID-nt
3209,Actinomycetota,1000000,0.0165381046685735,CZID-nt
3210,Annelida,1000000,0.0415285007609996,CZID-nt
3211,Apicomplexa,1000000,0.1195307674510894,CZID-nt
3212,Aquificota,1000000,0.3814222630768317,CZID-nt
3213,Armatimonadota,1000000,0.2111881469764198,CZID-nt
3214,Arthropoda,1000000,0.0193430873058206,CZID-nt
3215,Artverviricota,1000000,0.7023029819470902,CZID-nt
3216,Ascomycota,1000000,0.048471091942723,CZID-nt
3217,Atribacterota,1000000,0.1923934491675875,CZID-nt
3218,Bacillariophyta,1000000,0.010514778379607,CZID-nt
3219,Bacillota,1000000,0.0181535669671537,CZID-nt
3220,Bacteroidota,1000000,0.0052303612836129,CZID-nt
3221,Balneolota,1000000,0.1576600055335341,CZID-nt
3222,Basidiomycota,1000000,0.0815596832072887,CZID-nt
3223,Bdellovibrionota,1000000,0.1106106539446412,CZID-nt
3224,Blastocladiomycota,1000000,0.0006546336977862,CZID-nt
3225,Brachiopoda,1000000,0.639036920864247,CZID-nt
3226,Bryozoa,1000000,0.2990245040913566,CZID-nt
3228,Calditrichota,1000000,0.4555080447285212,CZID-nt
3229,Campylobacterota,1000000,0.0365890703878406,CZID-nt
3231,Candidatus Absconditibacteriota,1000000,0.4291466972298491,CZID-nt
3233,Candidatus Aenigmatarchaeota,1000000,0.7069686200524657,CZID-nt
3234,Candidatus Aerophobetes,1000000,0.2749914983949974,CZID-nt
3237,Candidatus Aminicenantota,1000000,0.2686767254176221,CZID-nt
3241,Candidatus Bathyarchaeota,1000000,0.3531809970753675,CZID-nt
3244,Candidatus Binatota,1000000,0.127857545905293,CZID-nt
3245,Candidatus Bipolaricaulota,1000000,0.3937933119565963,CZID-nt
3253,Candidatus Campbellbacteria,1000000,0.3726147619650561,CZID-nt
3256,Candidatus Cloacimonadota,1000000,0.5857075244877606,CZID-nt
3257,Candidatus Coatesiibacteriota,1000000,0.5255644862607843,CZID-nt
3263,Candidatus Daviesbacteria,1000000,0.000422515790475,CZID-nt
3270,Candidatus Eiseniibacteriota,1000000,1.0978471027622958,CZID-nt
3275,Candidatus Fervidibacterota,1000000,0.3349917021606496,CZID-nt
3281,Candidatus Giovannonibacteria,1000000,0.0018642318796994,CZID-nt
3285,Candidatus Gracilibacteria,1000000,0.1309116391498916,CZID-nt
3290,Candidatus Heimdallarchaeota,1000000,0.6374060830818002,CZID-nt
3293,Candidatus Hydrogenedentota,1000000,0.5755217549362251,CZID-nt
3299,Candidatus Kaiserbacteria,1000000,0.3887158380453744,CZID-nt
3300,Candidatus Kapaibacteriota,1000000,0.6979212603748544,CZID-nt
3306,Candidatus Latescibacterota,1000000,0.2221508344370501,CZID-nt
3307,Candidatus Levyibacteriota,1000000,0.2372690976364185,CZID-nt
3316,Candidatus Melainabacteria,1000000,0.5589794244902871,CZID-nt
3318,Candidatus Methylomirabilota,1000000,0.5166255829395401,CZID-nt
3322,Candidatus Moraniibacteriota,1000000,0.5877886721552319,CZID-nt
3325,Candidatus Nealsoniibacteriota,1000000,0.2126162868128017,CZID-nt
3327,Candidatus Niyogiibacteriota,1000000,0.0004925061852794,CZID-nt
3328,Candidatus Nomurabacteria,1000000,0.3263450556967013,CZID-nt
3330,Candidatus Omnitrophota,1000000,0.3959084372446744,CZID-nt
3332,Candidatus Parcubacteria,1000000,0.531431444732744,CZID-nt
3334,Candidatus Peregrinibacteria,1000000,0.3647428943278109,CZID-nt
3335,Candidatus Poribacteria,1000000,0.3643683980666883,CZID-nt
3341,Candidatus Roizmanbacteria,1000000,0.4907613921983005,CZID-nt
3344,Candidatus Saccharibacteria,1000000,0.3265518202590615,CZID-nt
3349,Candidatus Sumerlaeota,1000000,0.2077292356981521,CZID-nt
3354,Candidatus Tectimicrobiota,1000000,0.3112055450056405,CZID-nt
3357,Candidatus Thorarchaeota,1000000,0.5863626079790307,CZID-nt
3358,Candidatus Uhrbacteria,1000000,0.1667202369296795,CZID-nt
3364,Candidatus Woesearchaeota,1000000,0.484044412825063,CZID-nt
3365,Candidatus Woesebacteria,1000000,0.3355636076528759,CZID-nt
3366,Candidatus Wolfebacteria,1000000,0.0006546336977862,CZID-nt
3371,Candidatus Zixiibacteriota,1000000,0.2914949241528254,CZID-nt
3372,Cercozoa,1000000,0.3446538340375656,CZID-nt
3374,Chlamydiota,1000000,0.217756204375849,CZID-nt
3375,Chlorobiota,1000000,0.225165052704011,CZID-nt
3376,Chloroflexota,1000000,0.0784492616143193,CZID-nt
3377,Chlorophyta,1000000,0.0348174283487026,CZID-nt
3378,Chrysiogenota,1000000,0.4644843201270195,CZID-nt
3379,Chytridiomycota,1000000,0.2621234957584471,CZID-nt
3380,Ciliophora,1000000,0.1494150959518755,CZID-nt
3381,Cnidaria,1000000,0.0873174450378624,CZID-nt
3384,Cressdnaviricota,1000000,0.6073797494603055,CZID-nt
3385,Cryptomycota,1000000,0.4696563568766195,CZID-nt
3387,Cyanobacteriota,1000000,0.0222824867959462,CZID-nt
3388,Deferribacterota,1000000,0.303163006291718,CZID-nt
3389,Deinococcota,1000000,0.0975562568553562,CZID-nt
3390,Dictyoglomota,1000000,0.6597019379686606,CZID-nt
3391,Discosea,1000000,0.5326971098964032,CZID-nt
3393,Elusimicrobiota,1000000,0.686182920985345,CZID-nt
3394,Endomyxa,1000000,0.3904379537340534,CZID-nt
3396,Euglenozoa,1000000,0.0718199835711036,CZID-nt
3397,Evosea,1000000,0.2374248819703052,CZID-nt
3398,Fibrobacterota,1000000,0.47066668539552,CZID-nt
3399,Fidelibacterota,1000000,0.5612725000507957,CZID-nt
3400,Foraminifera,1000000,0.4187635626111271,CZID-nt
3401,Fornicata,1000000,0.1745295096738199,CZID-nt
3402,Fusobacteriota,1000000,0.0785673890384883,CZID-nt
3404,Gemmatimonadota,1000000,0.0743490436799022,CZID-nt
3406,Haptophyta,1000000,0.1376404051974832,CZID-nt
3407,Heterolobosea,1000000,0.4698156589642284,CZID-nt
3408,Hofneiviricota,1000000,0.6040475035378869,CZID-nt
3409,Ignavibacteriota,1000000,0.1815199152448864,CZID-nt
3410,Kiritimatiellota,1000000,0.1924742136103572,CZID-nt
3411,Lentisphaerota,1000000,0.179056301846608,CZID-nt
3412,Methanobacteriota,1000000,0.0764566367580908,CZID-nt
3413,Microsporidia,1000000,0.9008475660110824,CZID-nt
3414,Mollusca,1000000,0.0596853140202999,CZID-nt
3415,Mucoromycota,1000000,0.1776236678501394,CZID-nt
3416,Mycoplasmatota,1000000,0.1143935916597942,CZID-nt
3417,Myxococcota,1000000,0.0469923429308163,CZID-nt
3419,Nebulidia,1000000,0.5763575976710783,CZID-nt
3420,Negarnaviricota,1000000,0.0021866752930456,CZID-nt
3421,Nematoda,1000000,0.1846074511070504,CZID-nt
3422,Nematomorpha,1000000,0.3898869820702191,CZID-nt
3423,Nemertea,1000000,0.474599553722927,CZID-nt
3424,Nitrososphaerota,1000000,0.0740951755243514,CZID-nt
3425,Nitrospinota,1000000,0.3142675326199631,CZID-nt
3426,Nitrospirota,1000000,0.0833777373589576,CZID-nt
3427,Nucleocytoviricota,1000000,0.1282287897313543,CZID-nt
3430,Oomycota,1000000,0.1967967101183349,CZID-nt
3432,Parabasalia,1000000,0.6956115299392677,CZID-nt
3433,Peploviricota,1000000,0.4708262063120697,CZID-nt
3434,Perkinsozoa,1000000,0.5870465097689408,CZID-nt
3435,Phixviricota,1000000,0.7908269197721092,CZID-nt
3436,Phoronida,1000000,0.9314057074570212,CZID-nt
3437,Picozoa,1000000,1.0091526269102764,CZID-nt
3438,Pisuviricota,1000000,0.2048113791863984,CZID-nt
3439,Placozoa,1000000,0.4195750288059429,CZID-nt
3440,Planctomycetota,1000000,0.0316744996136955,CZID-nt
3441,Platyhelminthes,1000000,0.2412393450020949,CZID-nt
3442,Porifera,1000000,0.2313472597729909,CZID-nt
3444,Preaxostyla,1000000,0.2189679382713655,CZID-nt
3445,Preplasmiviricota,1000000,0.5379755674405041,CZID-nt
3446,Priapulida,1000000,0.483108769983688,CZID-nt
3447,Promethearchaeota,1000000,0.5298385702935682,CZID-nt
3448,Pseudomonadota,1000000,0.0020381102814871,CZID-nt
3449,Rhodophyta,1000000,0.1380712719458715,CZID-nt
3450,Rhodothermota,1000000,0.062245515181725,CZID-nt
3451,Rotifera,1000000,0.244803363837229,CZID-nt
3452,Spirochaetota,1000000,0.1148574768647258,CZID-nt
3453,Streptophyta,1000000,0.0521353343248797,CZID-nt
3454,Synergistota,1000000,0.4681791812512753,CZID-nt
3455,Tardigrada,1000000,0.4355044574111297,CZID-nt
3456,Thermodesulfobacteriota,1000000,0.0301690569626944,CZID-nt
3457,Thermodesulfobiota,1000000,0.4584754167777393,CZID-nt
3458,Thermomicrobiota,1000000,0.3995565291447638,CZID-nt
3459,Thermoplasmatota,1000000,0.3792327961932203,CZID-nt
3460,Thermoproteota,1000000,0.3722885876080104,CZID-nt
3461,Thermosulfidibacterota,1000000,0.6757848613396842,CZID-nt
3462,Thermotogota,1000000,0.2451718010372935,CZID-nt
3463,Tubulinea,1000000,0.682505116443798,CZID-nt
3464,Uroviricota,1000000,0.0638794001998512,CZID-nt
3465,Verrucomicrobiota,1000000,0.0406369961810818,CZID-nt
3466,Vulcanimicrobiota,1000000,0.514209339266456,CZID-nt
3468,Zoopagomycota,1000000,0.2719533179286754,CZID-nt
3476,candidate division WOR-3,1000000,0.3384726915708802,CZID-nt
3478,Abditibacteriota,10000000,0.3912407014398059,CZID-nt
3480,Acidobacteriota,10000000,0.0657763563406795,CZID-nt
3481,Actinomycetota,10000000,0.0225025253965892,CZID-nt
3482,Annelida,10000000,0.0310973010875269,CZID-nt
3483,Apicomplexa,10000000,0.066766225542116,CZID-nt
3484,Aquificota,10000000,0.1602044396492549,CZID-nt
3485,Armatimonadota,10000000,0.2150592516542757,CZID-nt
3486,Arthropoda,10000000,0.0155232987023087,CZID-nt
3487,Artverviricota,10000000,0.97092454603042,CZID-nt
3488,Ascomycota,10000000,0.04161600399789,CZID-nt
3489,Atribacterota,10000000,0.0018019526789057,CZID-nt
3490,Bacillariophyta,10000000,0.0053063155532124,CZID-nt
3491,Bacillota,10000000,0.0164884295076955,CZID-nt
3492,Bacteroidota,10000000,0.005215442659587,CZID-nt
3493,Balneolota,10000000,0.1076955014276272,CZID-nt
3494,Basidiomycota,10000000,0.1072695400029201,CZID-nt
3495,Bdellovibrionota,10000000,0.1597437184813074,CZID-nt
3496,Blastocladiomycota,10000000,0.0006546336977862,CZID-nt
3497,Brachiopoda,10000000,0.3800581936473871,CZID-nt
3498,Bryozoa,10000000,0.2169910899032789,CZID-nt
3500,Calditrichota,10000000,0.2946685598103662,CZID-nt
3501,Campylobacterota,10000000,0.0261399428175334,CZID-nt
3503,Candidatus Absconditibacteriota,10000000,0.4010705748523643,CZID-nt
3505,Candidatus Aenigmatarchaeota,10000000,0.7069686200524657,CZID-nt
3506,Candidatus Aerophobetes,10000000,0.4721847662911719,CZID-nt
3509,Candidatus Aminicenantota,10000000,0.3443377189437279,CZID-nt
3513,Candidatus Bathyarchaeota,10000000,0.3252212309776743,CZID-nt
3516,Candidatus Binatota,10000000,0.1220111067038827,CZID-nt
3517,Candidatus Bipolaricaulota,10000000,0.4517355443701646,CZID-nt
3525,Candidatus Campbellbacteria,10000000,0.3460886268867821,CZID-nt
3528,Candidatus Cloacimonadota,10000000,0.6918052587542091,CZID-nt
3529,Candidatus Coatesiibacteriota,10000000,0.5725897812630973,CZID-nt
3535,Candidatus Daviesbacteria,10000000,0.000422515790475,CZID-nt
3542,Candidatus Eiseniibacteriota,10000000,0.000422515790475,CZID-nt
3547,Candidatus Fervidibacterota,10000000,0.4696853244398299,CZID-nt
3553,Candidatus Giovannonibacteria,10000000,0.0018642318796994,CZID-nt
3557,Candidatus Gracilibacteria,10000000,0.1593584238309633,CZID-nt
3562,Candidatus Heimdallarchaeota,10000000,0.6687308705187005,CZID-nt
3565,Candidatus Hydrogenedentota,10000000,0.5133548199428318,CZID-nt
3571,Candidatus Kaiserbacteria,10000000,0.298136689722956,CZID-nt
3572,Candidatus Kapaibacteriota,10000000,0.9031791821179797,CZID-nt
3578,Candidatus Latescibacterota,10000000,0.0602226541788336,CZID-nt
3579,Candidatus Levyibacteriota,10000000,0.0004002093560224,CZID-nt
3588,Candidatus Melainabacteria,10000000,0.6432973270819827,CZID-nt
3590,Candidatus Methylomirabilota,10000000,0.3328874495167752,CZID-nt
3594,Candidatus Moraniibacteriota,10000000,0.3426845822357197,CZID-nt
3599,Candidatus Niyogiibacteriota,10000000,0.0004925061852794,CZID-nt
3600,Candidatus Nomurabacteria,10000000,0.2882623695547772,CZID-nt
3602,Candidatus Omnitrophota,10000000,0.5282532237328763,CZID-nt
3604,Candidatus Parcubacteria,10000000,0.5586198236668585,CZID-nt
3606,Candidatus Peregrinibacteria,10000000,0.4336790807886233,CZID-nt
3607,Candidatus Poribacteria,10000000,0.3334709451210509,CZID-nt
3613,Candidatus Roizmanbacteria,10000000,0.4953789162073947,CZID-nt
3616,Candidatus Saccharibacteria,10000000,0.3245850898869173,CZID-nt
3626,Candidatus Tectimicrobiota,10000000,0.3086865635630194,CZID-nt
3629,Candidatus Thorarchaeota,10000000,0.7089189126759331,CZID-nt
3630,Candidatus Uhrbacteria,10000000,0.0021174170704068,CZID-nt
3636,Candidatus Woesearchaeota,10000000,0.4316733355364984,CZID-nt
3637,Candidatus Woesebacteria,10000000,0.3860691348147161,CZID-nt
3638,Candidatus Wolfebacteria,10000000,0.0006546336977862,CZID-nt
3643,Candidatus Zixiibacteriota,10000000,0.1482742660039267,CZID-nt
3644,Cercozoa,10000000,0.2896069676506868,CZID-nt
3646,Chlamydiota,10000000,0.2269806065516869,CZID-nt
3647,Chlorobiota,10000000,0.2421708237456732,CZID-nt
3648,Chloroflexota,10000000,0.0667660432599738,CZID-nt
3649,Chlorophyta,10000000,0.0445146627893377,CZID-nt
3650,Chrysiogenota,10000000,0.305522517692106,CZID-nt
3651,Chytridiomycota,10000000,0.2571104461455366,CZID-nt
3652,Ciliophora,10000000,0.1631592572380817,CZID-nt
3653,Cnidaria,10000000,0.0697927855775158,CZID-nt
3656,Cressdnaviricota,10000000,0.5487985426819224,CZID-nt
3657,Cryptomycota,10000000,0.6922254046344611,CZID-nt
3659,Cyanobacteriota,10000000,0.0267895160034164,CZID-nt
3660,Deferribacterota,10000000,0.2360269643213351,CZID-nt
3661,Deinococcota,10000000,0.1029149009870538,CZID-nt
3662,Dictyoglomota,10000000,0.5815959531383854,CZID-nt
3663,Discosea,10000000,0.2779757498676028,CZID-nt
3665,Elusimicrobiota,10000000,0.8984850955288548,CZID-nt
3666,Endomyxa,10000000,0.4248622100860019,CZID-nt
3668,Euglenozoa,10000000,0.0390212045649935,CZID-nt
3669,Evosea,10000000,0.2280369562503999,CZID-nt
3670,Fibrobacterota,10000000,0.409770023488126,CZID-nt
3671,Fidelibacterota,10000000,0.4501346334398972,CZID-nt
3672,Foraminifera,10000000,0.3938308579036594,CZID-nt
3674,Fusobacteriota,10000000,0.0893532759433406,CZID-nt
3676,Gemmatimonadota,10000000,0.0666261948125184,CZID-nt
3678,Haptophyta,10000000,0.0916915171437559,CZID-nt
3679,Heterolobosea,10000000,0.5732278621286225,CZID-nt
3680,Hofneiviricota,10000000,0.6658419344089165,CZID-nt
3681,Ignavibacteriota,10000000,0.1983355800528206,CZID-nt
3682,Kiritimatiellota,10000000,0.1955956775285572,CZID-nt
3683,Lentisphaerota,10000000,0.1850671324467371,CZID-nt
3684,Methanobacteriota,10000000,0.1036793163012274,CZID-nt
3685,Microsporidia,10000000,0.5153729437822757,CZID-nt
3686,Mollusca,10000000,0.0684483362087565,CZID-nt
3687,Mucoromycota,10000000,0.167833331977825,CZID-nt
3688,Mycoplasmatota,10000000,0.0851811586905193,CZID-nt
3689,Myxococcota,10000000,0.0560992998510707,CZID-nt
3691,Nebulidia,10000000,0.0002935457241931,CZID-nt
3692,Negarnaviricota,10000000,0.0021866752930456,CZID-nt
3693,Nematoda,10000000,0.0888003845445971,CZID-nt
3694,Nematomorpha,10000000,0.4457085120185375,CZID-nt
3695,Nemertea,10000000,0.558324146573515,CZID-nt
3696,Nitrososphaerota,10000000,0.050949449556084,CZID-nt
3697,Nitrospinota,10000000,0.2932541260706642,CZID-nt
3698,Nitrospirota,10000000,0.0735320002761116,CZID-nt
3699,Nucleocytoviricota,10000000,0.1099144544404218,CZID-nt
3702,Oomycota,10000000,0.288266675759203,CZID-nt
3704,Parabasalia,10000000,0.3991541250310756,CZID-nt
3705,Peploviricota,10000000,0.6534219090354569,CZID-nt
3706,Perkinsozoa,10000000,0.8132777891546762,CZID-nt
3707,Phixviricota,10000000,0.4662935901497029,CZID-nt
3708,Phoronida,10000000,0.2547791412770333,CZID-nt
3711,Placozoa,10000000,0.2448070991310349,CZID-nt
3712,Planctomycetota,10000000,0.0366061963604966,CZID-nt
3713,Platyhelminthes,10000000,0.1526617718356645,CZID-nt
3714,Porifera,10000000,0.2024365114833505,CZID-nt
3716,Preaxostyla,10000000,0.0002935457241931,CZID-nt
3717,Preplasmiviricota,10000000,0.6664433922998514,CZID-nt
3718,Priapulida,10000000,0.4978645002783801,CZID-nt
3719,Promethearchaeota,10000000,0.533822217354388,CZID-nt
3720,Pseudomonadota,10000000,0.0008118563070442,CZID-nt
3721,Rhodophyta,10000000,0.0678833538152753,CZID-nt
3722,Rhodothermota,10000000,0.0471726944880435,CZID-nt
3723,Rotifera,10000000,0.2637161470211036,CZID-nt
3724,Spirochaetota,10000000,0.1001846682909427,CZID-nt
3725,Streptophyta,10000000,0.0235178085064518,CZID-nt
3726,Synergistota,10000000,0.39594517808788,CZID-nt
3727,Tardigrada,10000000,0.3473599573871082,CZID-nt
3728,Thermodesulfobacteriota,10000000,0.025229568988831,CZID-nt
3729,Thermodesulfobiota,10000000,0.5581516669463167,CZID-nt
3730,Thermomicrobiota,10000000,0.463086487972356,CZID-nt
3731,Thermoplasmatota,10000000,0.3945805732135215,CZID-nt
3732,Thermoproteota,10000000,0.2884866007975646,CZID-nt
3733,Thermosulfidibacterota,10000000,0.843473107666736,CZID-nt
3734,Thermotogota,10000000,0.1550555610205025,CZID-nt
3735,Tubulinea,10000000,0.4712407778165976,CZID-nt
3736,Uroviricota,10000000,0.0557610032882016,CZID-nt
3737,Verrucomicrobiota,10000000,0.015254993127564,CZID-nt
3738,Vulcanimicrobiota,10000000,0.2469772561337989,CZID-nt
3740,Zoopagomycota,10000000,0.2256368078002295,CZID-nt
3748,candidate division WOR-3,10000000,0.2893885062588063,CZID-nt
3750,Streptophyta,1000,0.0757968860996265,PAMA-seq
3751,Pseudomonadota,1000,0.0710624193296258,PAMA-seq
3752,Foraminifera,1000,0.1630560975535919,PAMA-seq
3753,SAR,1000,0.1983577583650113,PAMA-seq
3754,Proteobacteria,1000,0.1624347241588205,PAMA-seq
3755,Cyanobacteria,1000,0.1485525371155999,PAMA-seq
3756,Metazoa (Animalia),1000,0.190521526692377,PAMA-seq
3757,Bacillariophyta,1000,0.3556392694020538,PAMA-seq
3758,Cercozoa,1000,0.1485565007727364,PAMA-seq
3759,Apicomplexa,1000,0.3925701051315105,PAMA-seq
3760,Bacteroidetes,1000,0.2590516366915826,PAMA-seq
3761,Bacteroidota,1000,0.2560361991037689,PAMA-seq
3762,Platyhelminthes,1000,0.6060915267313256,PAMA-seq
3763,Saccharibacteria,1000,0.4074501503251562,PAMA-seq
3764,Arthropoda,1000,0.7862235356532721,PAMA-seq
3769,Nematozoa,1000,0.176776695296625,PAMA-seq
3770,Amoebozoa,1000,0.3149183286488727,PAMA-seq
3771,Chlorophyta,1000,0.4714045207910267,PAMA-seq
3772,Actinobacteria,1000,0.1571348402636667,PAMA-seq
4027,Streptophyta,10000,0.0277572752446982,PAMA-seq
4028,Pseudomonadota,10000,0.0492274746984454,PAMA-seq
4029,Foraminifera,10000,0.0347193721963981,PAMA-seq
4030,SAR,10000,0.0834293526001496,PAMA-seq
4031,Proteobacteria,10000,0.0747334835070503,PAMA-seq
4032,Cyanobacteria,10000,0.0431722571137324,PAMA-seq
4033,Metazoa (Animalia),10000,0.0294113248717019,PAMA-seq
4034,Bacillariophyta,10000,0.0300479899389372,PAMA-seq
4035,Cercozoa,10000,0.0601914994798508,PAMA-seq
4036,Apicomplexa,10000,0.0600875483834005,PAMA-seq
4037,Bacteroidetes,10000,0.0957233634418295,PAMA-seq
4038,Bacteroidota,10000,0.054018646317305,PAMA-seq
4039,Platyhelminthes,10000,0.1538718563278829,PAMA-seq
