,Order,read count,relative error
2603,hydrothermal vent metagenome,10000,
2604,methanogenic bacterium enrichment culture archaeon,10000,
2605,Spizellomycetales,10000,
2606,Stylonematales,10000,
2607,Syntrophales,10000,
2608,Cyanophora tetracyanea   ,10000,
2609,Cryomonadida,10000,
2610,Stephanoecidae,10000,
2611,Cycadales,10000,
2612,Myodocopida,10000,
2613,Myriangiales,10000,
2614,Myrmecridiales,10000,
2615,Pseudoscorpiones,10000,
2616,Oligacanthorhynchida,10000,
2617,Olpidiopsidales,10000,
2618,Microthoracida,10000,
2619,Oltmansiellopsidales,10000,
2620,uncultured Crater Lake,10000,
2621,Agamococcidiorida,10000,
2622,Geophilomorpha,10000,
2623,BD7-8 marine group,10000,
2624,Dictyotales,10000,
2625,Siphonaptera,10000,
2626,Sorghum bicolor (sorghum)  ,10000,
2627,Solifugae,10000,
2628,Cyclotrichida,10000,
2629,uncultured Spirochaetes bacterium  ,10000,
2630,Arhynchobdellida,10000,
2631,Demospongiae,10000,
2632,Arthoniomycetes,10000,
2633,SGUH942,10000,
2634,Entylomatales,10000,
2635,Forcipulatida,10000,
2636,Eupodiscales,10000,
2637,Napoli-4B-65,10000,
2638,OLI11041,10000,
2639,Neoechinorhynchida,10000,
2640,Fabales,100000,0.011726497674298652
2641,Rotaliida,100000,0.007425169400385622
2642,Alteromonadales,100000,0.019140448529440867
2643,Flavobacteriales,100000,0.017538541032356227
2644,Ciliophora,100000,0.009852132398307845
2645,Hexapoda,100000,0.005956156015923791
2646,Oceanospirillales,100000,0.015505197060248789
2647,Cercozoa,100000,0.020472063944265963
2648,Chloroplast,100000,0.01561865453425023
2649,Solanales,100000,0.025836656024636886
2650,Dioscoreales,100000,0.028233828877208267
2651,Eucoccidiorida,100000,0.009791374361374226
2652,Rhodobacterales,100000,0.02143002593547766
2653,Cymbellales,100000,0.03561604322883568
2654,uncultured organism   ,100000,0.019759893408680913
2655,uncultured bacterium   ,100000,0.03270008019344601
2656,Protalveolata,100000,0.03490460933979405
2657,Charophyta,100000,0.04507111840526376
2658,Enoplea,100000,0.034055436608937055
2659,Tunicata,100000,0.023175921556997596
2660,Rhabditophora,100000,0.042205785323840866
2661,Macrodasyida,100000,0.017975891803810703
2662,Melosirales,100000,0.04490718237359764
2663,Litostomatea,100000,0.0657226254528642
2664,Burkholderiales,100000,0.06748791456402106
2665,Gnetales,100000,0.037392574489363936
2666,Acari,100000,0.0385437568221457
2667,Tylenchida,100000,0.04138532536701792
2668,Pseudomonadales,100000,0.08596966575006786
2669,marine metagenome   ,100000,0.06549012787351673
2670,Sphingomonadales,100000,0.09753056815569396
2671,Chlamydomonadales,100000,0.0747117116707152
2672,Hemiptera,100000,0.051121561994969936
2673,Haemosporida,100000,0.03849570245410815
2674,Cellvibrionales,100000,0.0637315905400924
2675,Rickettsiales,100000,0.14332433288859386
2676,Araucariales,100000,0.037443385047629875
2677,Moraxellales,100000,0.052115716902034884
2678,Tricladida,100000,0.042108307759834665
2679,Dinoflagellata,100000,0.04768214821554252
2680,Micrococcales,100000,0.06982890089155405
2681,Acoela,100000,0.056288131407747445
2682,Clostridiales,100000,0.3701938096492341
2683,Labyrinthulomycetes,100000,0.07163603962697096
2684,Coriobacteriales,100000,0.3961566605775537
2685,Cytophagales,100000,0.05417785848564611
2686,Filobasidiales,100000,0.024953726805194778
2687,Serinales,100000,0.10267270748023578
2688,Bacteroidales,100000,0.2107515251424092
2689,Sphingobacteriales,100000,0.06271055754278579
2690,Verrucomicrobiales,100000,0.08985429613363821
2691,Bacillales,100000,0.1479807672249476
2692,Peridiniales,100000,0.23750719765418227
2693,Chaetocerotales,100000,0.10623209095156677
2694,Lactobacillales,100000,0.1514260697748656
2695,Rhizobiales,100000,0.07292713375662162
2696,Klebsormidiales,100000,0.1279545982568741
2697,Methanosarcinales,100000,0.1063931301486258
2698,Streptomycetales,100000,0.32384036360862944
2699,Retaria,100000,0.09494967576242332
2700,Candidatus Puniceispirillales,100000,0.11674523379742711
2701,Saccharomycetales,100000,0.1371861975316913
2702,Desulfobacterales,100000,0.05550685360989995
2703,Planctomycetales,100000,0.1317675039784396
2704,Arenicellales,100000,0.06535038167689776
2705,Methanobacteriales,100000,0.08430003110175836
2706,Sordariales,100000,0.19138295220424165
2707,Salinisphaerales,100000,0.061735474825705246
2708,Unknown Family,100000,0.19956550024708336
2709,Xanthomonadales,100000,0.06920610817535142
2710,Zygnematophyceae,100000,0.47899988390549453
2711,Vibrionales,100000,0.17220346403774703
2712,Rhabditida,100000,0.13388007854988235
2713,Xylariales,100000,0.13977692186244187
2714,SAR86 clade,100000,0.18130280898646944
2715,Candidatus Collierbacteria bacterium GW2011_GWA2_42_17,100000,0.14398328034497285
2716,Woeseiales,100000,0.11281521496357375
2717,Rhodospirillales,100000,0.24573417302334216
2718,Chromatiales,100000,0.20159498128225803
2719,E01-9C-26 marine group,100000,0.1864251436889328
2720,Methanomassiliicoccales,100000,0.09457440704613479
2721,Diptera,100000,0.28287329502457864
2722,uncultured eukaryote   ,100000,0.19221058077541756
2723,Pirellulales,100000,0.18026060574659092
2724,Verrucariales,100000,0.17656278056163935
2725,Desulfobulbales,100000,0.0746268656716418
2726,PB19,100000,0.0565186058141612
2727,Acidimicrobiales,100000,0.3444740217665049
2728,SAR11 clade,100000,0.28306680813376367
2729,Triceratiales,100000,0.1246088224579597
2730,Rhodothermaceae,100000,0.03751838684010148
2731,Actinomycetales,100000,0.14184105300093897
2732,Chitinophagales,100000,0.1334655891860802
2733,Euamoebida,100000,0.13824104097783277
2734,Bradymonadales,100000,0.12674448390830834
2735,Semaeostomeae,100000,0.18174403097078307
2736,Miliolida,100000,0.15835135994648544
2737,Cestoda,100000,0.15658180308172015
2738,Archigregarinorida,100000,0.08715208609729955
2739,Aeromonadales,100000,0.29565989667899545
2740,PeM15,100000,0.15599439607556065
2741,Methylophilales,100000,0.13037728797549006
2742,Licmophorales,100000,0.215655276537251
2743,uncultured crenarchaeote,100000,0.15059612383184784
2744,uncultured Chytridiomycota  ,100000,0.15882933409677985
2745,Crustacea,100000,0.07692307692307694
2746,Discicristata,100000,0.1676178200873107
2747,Ramicandelaberales,100000,0.23460850850574075
2748,Bdellovibrionales,100000,0.2919288520047696
2749,Flabellinia,100000,0.08015152828126423
2750,Prymnesiales,100000,0.16120081383626603
2751,Loxodida,100000,0.18691400411461281
2752,Polychaeta,100000,0.18410842269081207
2753,Unknown Order,100000,0.22780761614956901
2754,Pterocystis,100000,0.13812813706360827
2755,KI89A clade,100000,0.40120727744350654
2756,Campylobacterales,100000,0.25293867268813885
2757,Thiotrichales,100000,0.2564002804470297
2758,Conthreep,100000,0.3988576331366542
2759,Endogonales,100000,0.09913530452584432
2760,Sva1033,100000,0.059808052315287595
2761,Bacteriovoracales,100000,0.20887603673940974
2762,Prorodontida,100000,0.1511130906171932
2763,Propionibacteriales,100000,0.491545884940171
2764,JGI 0000069-P22,100000,0.13598207330510528
2765,Cryptomonadales,100000,0.07422696190252054
2766,OM182 clade,100000,0.17677669529663684
2767,Thermoplasmatales,100000,0.3892747866502227
2768,Gammaproteobacteria Incertae Sedis,100000,0.19970876146334185
2769,Malpighiales,100000,0.029462782549445617
2770,Eutreptiales,100000,0.2112820136220274
2771,Nitrosomonadales,100000,0.1992761831412424
2772,Asparagales,100000,0.31854838230764637
2773,Vertebrata,100000,0.35276684147527876
2774,Opitutales,100000,0.35455448761521935
2775,Entomophthorales,100000,0.08038620562452675
2776,Chytridiales,100000,0.2877112750272012
2777,Trypanosomatida,100000,0.09689925866040991
2778,Euglenales,100000,0.1637429238355226
2779,Dendrocerotales,100000,0.2435638751242988
2780,Craspedida,100000,0.23297389204979574
2781,uncultured,100000,0.3533958355985545
2782,Myxococcales,100000,0.39999999999999997
2783,Phycisphaerales,100000,0.3774053912531586
2784,Spirochaetales,100000,0.4448782605013046
2785,Sessilida,100000,0.1707045936116441
2786,Paraliales,100000,0.1379244465845731
2787,Erysipelotrichales,100000,0.7243558228002943
2788,Magnoliales,100000,0.2920625542722214
2789,Enterobacteriales,100000,0.7071067811863334
2790,Parabodonida,100000,
2791,Bicosoecida,100000,0.21114359724058107
2792,Desulfuromonadales,100000,0.2650778606171197
2793,Collodaria,100000,0.13556643376566044
2794,MB11C04 marine group,100000,1.0623297150322277
2795,Gaiellales,100000,
2796,OM190,100000,0.7476080285343001
2797,Methanocellales,100000,0.4057204129667896
2798,Fagales,100000,0.7234898064248272
2799,Eurotiales,100000,0.09247780798880453
2800,Saprospirales,100000,0.409839907768875
2801,Monogenea,100000,0.22568712322315132
2802,B2M28,100000,0.3484238467079033
2803,Gemmatales,100000,0.3217923178977214
2804,Halobacteriales,100000,0.2669931913432585
2805,Alismatales,100000,0.15318940291013233
2806,Leptothecata,100000,0.2568505834570406
2807,Rhodothermales,100000,0.2020305089104422
2808,Haptorida,100000,0.4160126469767051
2809,Microtrichales,100000,
2810,Exogenida,100000,0.23515994789002723
2811,Opiliones,100000,
2812,Chthoniobacterales,100000,0.6779951469994122
2813,HOC36,100000,0.23850740506838963
2814,uncultured bacterium  ,100000,0.6060915267313264
2815,Anaerolineales,100000,0.4824734316466534
2816,Hyphomicrobiales,100000,0.244749078004724
2817,Philasterida,100000,0.3651150293542243
2818,Chlamydiales,100000,0.5857263604033709
2819,Chlorophyta,100000,0.2344543379105982
2820,Candidatus Actinomarinales,100000,0.3431159160632973
2821,Magnoliophyta,100000,
2822,Puniceicoccales,100000,0.055043422798330736
2823,Decapoda,100000,0.3721614637823935
2824,uncultured marine fungus  ,100000,0.7614996105085899
2825,Hydrozoa,100000,0.31266215243817014
2826,Russulales,100000,0.03449301371641695
2827,Pseudonocardiales,100000,0.4278705753983193
2828,Mycoplasmatales,100000,0.573100233424329
2829,Cyclopoida,100000,0.41160841536988246
2830,Fusobacteriales,100000,0.5239183779923731
2831,Mycobacteriales,100000,0.34713879788226054
2832,Kordiimonadales,100000,0.3064688078645294
2833,Ochrophyta,100000,0.5009439313669682
2834,Lentisphaerales,100000,0.34583054438857586
2835,Caulobacterales,100000,0.39522387109048024
2836,Amphifilida,100000,0.1608743939693973
2837,Gemmatimonadales,100000,0.2838422206966399
2838,uncultured bacterium ,100000,0.4557293701517014
2839,Actinomarinales,100000,0.3870037088460305
2840,Lysobacterales,100000,0.11317724543360518
2841,Spirotrichea,100000,0.13953488372093023
2842,Syntrophobacterales,100000,0.5760122598150589
2843,Pandanales,100000,0.04040610178208843
2844,Nitrospirales,100000,0.36056560925716025
2845,uncultured marine eukaryote  ,100000,0.20203050891044216
2846,Pythiales,100000,1.1570838237590908
2847,Apicomplexa,100000,1.1164843913463156
2848,Coleoptera,100000,0.5647389141472928
2849,SubsectionII,100000,0.28284271247461895
2850,Cystofilobasidiales,100000,0.17355941230507474
2851,Naviculales,100000,0.09428090415820645
2852,Erysiphales,100000,0.562507938266396
2853,Hyphomonadales,100000,0.11984737737964445
2854,uncultured Cryptomycota   ,100000,0.2062710305628692
2855,Auriculariales,100000,0.10878565864408415
2856,Babeliales,100000,0.4714045207910317
2857,Prolecithophora,100000,0.3636434628817441
2858,Pleosporales,100000,0.2780787768285256
2859,uncultured archaeon ,100000,0.28688765527462345
2860,Corynebacteriales,100000,0.4714045207910317
2861,Solibacterales,100000,0.3767961101736259
2862,Synechococcales,100000,0.47507309379130747
2863,Lepidoptera,100000,
2864,Silvanigrellales,100000,0.1753778805882188
2865,Alphaproteobacteria Unknown Family,100000,0.25
2866,Ephemeroptera,100000,0.1666666666668055
2867,Geminicoccales,100000,0.28284271247461906
2868,Microbotryomycetes,100000,0.15713484026367722
2869,Enterobacterales,100000,0.4330127018922193
2870,Opalinata,100000,0.47140452079103173
2871,Deltaproteobacteria Syntrophorhabdaceae,100000,
2872,uncultured bacterium 213 ,100000,
2873,Eurotiomycetes,100000,
2874,marine metagenome  ,100000,0.22527696653090315
2875,Acholeplasmatales,100000,0.13359086768418693
2876,Vampirovibrionales,100000,
2877,Solirubrobacterales,100000,0.282842712474619
2878,uncultured soil bacterium ,100000,
2879,MAST-4,100000,0.9884873190990284
2880,Eubacteriales,100000,0.8660254037844388
2881,Gonyaulacales,100000,0.43281384415411217
2882,Spumellaria,100000,
2883,Frankiales,100000,0.5303300858899106
2884,Blastocatellales,100000,0.4714045207910317
2885,Trematoda,100000,0.20360275448198883
2886,Lamiales,100000,
2887,Parachlamydiales,100000,
2888,Rhodocyclales,100000,
2889,uncultured planctomycete   ,100000,
2890,Hydrogenophilales,100000,0.3535533905932738
2891,Piroplasmida,100000,0.1333333333333334
2892,SubsectionI,100000,0.28084723866857597
2893,Tistrellales,100000,
2894,Polyangiales,100000,0.13856406460551027
2895,Piperales,100000,
2896,uncultured cyanobacterium   ,100000,0.3286841051788631
2897,Caldilineales,100000,0.6614378277661477
2898,Agaricales,100000,0.41748964856596077
2899,Thermoanaerobaculales,100000,0.282842712474619
2900,Pyramimonadales,100000,0.24490188229013327
2901,Desulfovibrionales,100000,0.28284271247461906
2902,Coscinodiscales,100000,
2903,Diplostraca,100000,
2904,uncultured Chlorophyta   ,100000,0.11111111111111112
2905,Haplosporida,100000,0.4668117437070199
2906,Sphagnales,100000,0.5075605663680502
2907,Puniceispirillales,100000,
2908,Methylococcales,100000,
2909,Florideophycidae,100000,0.7071067811865476
2910,Legionellales,100000,
2911,Sva0485,100000,
2912,Hymenoptera,100000,0.4714045207910317
2913,Acidobacteriales,100000,
2914,Cyanobacteriales,100000,0.4082482904638629
2915,Bivalvulida,100000,
2916,Exobasidiomycetes,100000,0.6666666666666667
2917,KD4-96,100000,0.1732050807568878
2918,Poales,100000,0.848528137423857
2919,Selenomonadales,100000,0.47140452079103173
2920,Micavibrionales,100000,0.4330127018922193
2921,Sordariomycetes,100000,0.12856486930664499
2922,Acanthopleuribacterales,100000,
2923,Methanomicrobiales,100000,0.28284271247461895
2924,Micromonosporales,100000,0.3535533905932738
2925,Santalales,100000,
2926,Pedosphaerales,100000,0.25
2927,Entodiniomorphida,100000,0.6770032003863301
2928,Enterogona,100000,
2929,MSBL9,100000,
2930,Caldisericales,100000,0.42127085800286385
2931,Oscillatoriales,100000,0.3688555567816588
2932,P.palmC41,100000,0.12856486930664499
2933,Boletales,100000,
2934,Pleurocapsales,100000,
2935,Monhysterida,100000,
2936,Entorrhizales,100000,
2937,Absconditabacteriales (SR1),100000,0.785674201318386
2938,Victivallales,100000,
2939,Lachnospirales,100000,
2940,uncultured archaeon,100000,
2941,Sva0071,100000,
2942,Polyporales,100000,
2943,Thraustochytrida,100000,0.3871709966805512
2944,Leptolyngbyales,100000,0.1732050807568878
2945,Oligoflexales,100000,
2946,Candidatus Saccharimonadales,100000,
2947,Marinilabiliales,100000,
2948,Candidatus Kaiserbacteria,100000,
2949,uncultured marine,100000,0.5
2950,Hydrogenedentiales,100000,0.27216552697590873
2951,Desulfurellales,100000,
2952,Harpellales,100000,
2953,Hypocreales,100000,0.4714045207910317
2954,Chelicerata,100000,
2955,Entomoplasmatales,100000,0.4330127018922193
2956,Chlorophyta symbiont of Baikalospongia sp.,100000,
2957,Stolidobranchia,100000,
2958,Eugregarinorida,100000,
2959,Cymatosirales,100000,
2960,Pasteurellales,100000,0.0
2961,Galaxiiformes,100000,
2962,Myriapoda,100000,
2963,Thalassiosirales,100000,
2964,Bacteroidetes VC2.1 Bac22,100000,
2965,uncultured Verrucomicrobia bacterium  ,100000,
2966,Polymorphida,100000,
2967,Eucarida,100000,
2968,ML310M-34,100000,0.1333333333333334
2969,Pseudoscourfieldia marina   ,100000,
2970,S-70,100000,0.3535533905932738
2971,Thiomicrospirales,100000,
2972,Deinococcales,100000,0.27216552697590873
2973,Rhizosoleniales,100000,
2974,Pla4 lineage,100000,0.0
2975,Chroococcales,100000,0.20203050891044216
2976,Kitasatosporales,100000,
2977,Bifidobacteriales,100000,
2978,Amphidiniales,100000,
2979,Kickxellales,100000,
2980,Fragilariales,100000,
2981,Tepidisphaerales,100000,
2982,Plecoptera,100000,
2983,BD2-11 terrestrial group,100000,0.0
2984,Balneolales,100000,
2985,Malvales,100000,
2986,Maricaulales,100000,
2987,Alphaproteobacteria uncultured,100000,
2988,Pucciniales,100000,
2989,Sericytochromatia,100000,
2990,BD7-11,100000,0.0
2991,Dothideomycetes,100000,
2992,Ktedonobacterales,100000,0.3464101615137754
2993,SS1-B-02-17,100000,
2994,Dysteriida,100000,
2995,Gracilibacteria,100000,
2996,Bivalvia,100000,
2997,uncultured crenarchaeote  ,100000,0.28284271247461895
2998,Thiohalorhabdales,100000,
2999,Lecanorales,100000,0.0
3000,Mucoromycotina sp. WR266-C,100000,
3001,Kiritimatiellales,100000,
3002,Stephanodiscales,100000,0.4714045207910317
3003,Poecilosclerida,100000,
3004,Anura,100000,
3005,Zingiberales,100000,
3006,Orthoptera,100000,
3007,Haliangiales,100000,
3008,Granulosicoccales,100000,
3009,SubsectionIII,100000,
3010,Clitellata,100000,
3011,Thalassiophysales,100000,
3012,Chlorodendrales,100000,
3013,SAR324 clade(Marine group B),100000,
3014,Blastocladiales,100000,
3015,uncultured rumen bacterium  ,100000,
3016,Cantharellales,100000,
3017,Neisseriales,100000,
3018,Fibrobacterales,100000,0.0
3019,Actiniaria,100000,
3020,NB1-j,100000,
3021,uncultured rhizosphere zygomycete  ,100000,0.28284271247461895
3022,Nostocales,100000,
3023,Euplotida,100000,0.28284271247461895
3024,Thermoanaerobacterales,100000,
3025,Peptostreptococcales,100000,
3026,Bacillariales,100000,
3027,Sneathiellales,100000,
3028,Sapindales,100000,
3029,Candidatus Campbellbacteria,100000,
3030,Dasycladales,100000,0.0
3031,Dinophysales,100000,
3032,Sporidiobolales,100000,
3033,Rosales,100000,
3034,Geodermatophilales,100000,
3035,Siphonostomatoida,100000,
3036,Anthoathecata,100000,
3037,Bryales,100000,
3038,1/21/4136,100000,
3039,Caryophyllales,100000,
3040,Latescibacterota,100000,
3041,Dacrymycetales,100000,
3042,Holosporales,100000,
3043,Pholidota,100000,
3044,possible order 07,100000,
3045,uncultured crenarchaeote ,100000,
3046,Parvularculales,100000,
3047,Chlorosarcinales,100000,
3048,Chaetonotida,100000,
3049,SHA-43,100000,
3050,Acetobacterales,100000,
3051,Chaetosphaeriales,100000,
3052,Euglyphida,100000,
3053,uncultured Parcubacteria group bacterium,100000,
3054,Chlorellales,100000,
3055,Desmodorida,100000,
3056,Gastropoda,100000,
3057,Myxozoa,100000,
3058,Tremellomycetes,100000,
3059,Phylactolaemata,100000,
3060,Macrostomida,100000,
3061,Rubrobacterales,100000,
3062,Ploima,100000,
3063,uncultured archaeon   ,100000,
3064,Nitrococcales,100000,
3065,Nannocystales,100000,
3066,Thermales,100000,
3067,Subgroup 22,100000,
3068,Synchytriales,100000,
3069,Aquificales,100000,
3070,Thaumatomonadida,100000,
3071,Streptosporangiales,100000,
3072,Calditrichales,100000,
3073,PAUC43f marine benthic group,100000,
3074,Gymnodiniales,100000,
3075,Gymnodiniphycidae,100000,
3076,Cypriniformes,100000,
3077,Marinimicrobia (SAR406 clade),100000,0.0
3078,Gracilariales,100000,
3079,Capsasporidae,100000,
3080,Agaricomycetes,100000,
3081,UBA10353 marine group,100000,
3082,Terriglobales,100000,
3083,EC3,100000,
3084,Woesearchaeales,100000,
3085,uncultured bacterium,100000,
3086,Sphaeropleales,100000,
3087,Desulfatiglandales,100000,
3088,Gloeophyllales,100000,
3089,Brassicales,100000,
3090,Saccharomycetes,100000,
3091,Chlorophyta symbiont of Lubomirskia sp.,100000,
3092,Subgroup 10,100000,
3093,uncultured marine bacterium,100000,
3094,MAST-3,100000,
3095,EPR3968-O8a-Bc78,100000,
3096,MBAE14,100000,
3097,WCHB1-41,100000,
3098,Ignavibacteriales,100000,
3099,Trechisporales,100000,
3100,uncultured Acidobacteria bacterium ,100000,
3101,Candidatus Poseidoniales,100000,
3102,Pinophyta,100000,
3103,Araneae,100000,
3104,Harpacticoida,100000,
3105,pItb-vmat-80,100000,
3106,RCP2-54,100000,
3107,Subgroup 26,100000,
3108,SubsectionIV,100000,
3109,Abeoformidae,100000,
3110,PAUC26f,100000,
3111,Phoroniformea,100000,
3112,Dacrymycetes,100000,
3113,uncultured sponge,100000,
3114,Pedinellales,100000,
3115,Desulfurococcales,100000,
3116,Bacteroidia Draconibacteriaceae,100000,
3117,CCM11a,100000,
3118,aaa34a10,100000,
3119,Sporichthyales,100000,
3120,Marsupiomonadales,100000,
3121,Hymenochaetales,100000,
3122,X35,100000,
3123,JG30-KF-CM66,100000,
3124,Prasiolales,100000,
3125,Subgroup 21,100000,
3126,Petrotogales,100000,
3127,uncultured Bacteroidetes bacterium ,100000,
3128,Heterotrichida,100000,
3129,SBR1031,100000,
3130,Tubulaniformes,100000,
3131,Anthozoa,100000,
3132,Psocoptera,100000,
3133,Protosteliida,100000,
3134,Diaporthales,100000,
3135,Spirulinales,100000,
3136,MAST-12,100000,
3137,Neogastropoda,100000,
3138,Thermoproteales,100000,
3139,Stemonitida,100000,
3140,Caedibacterales,100000,
3141,H67,100000,
3142,uncultured archaeon  ,100000,
3143,Synergistales,100000,
3144,Deferrisomatales,100000,
