,family,read count,relative error,type
7780,Dichotomosiphonaceae,1000,0.2190127888277117,CZID-nr
7783,Dicrocoeliidae,1000,1.1605362950354905,CZID-nr
7784,Dictyobacteraceae,1000,0.4372145353184276,CZID-nr
7785,Dictyochaceae,1000,0.924273192093544,CZID-nr
7788,Dictyoglomaceae,1000,0.4516550341372326,CZID-nr
7789,Dictyosteliaceae,1000,1.2349883545399538,CZID-nr
7790,Dictyotaceae,1000,1.2031160144287163,CZID-nr
7793,Didymellaceae,1000,0.4821673954569858,CZID-nr
7794,Didymiaceae,1000,0.0040750483297366,CZID-nr
7796,Didymosphaeriaceae,1000,0.4140629163768964,CZID-nr
7797,Dientamoebidae,1000,0.4950254650735066,CZID-nr
7798,Dietziaceae,1000,0.4414944287488899,CZID-nr
7799,Dimargaritaceae,1000,0.4943575848791229,CZID-nr
7800,Dinobryaceae,1000,1.524285418799489,CZID-nr
7801,Dinophilidae,1000,0.612031718085792,CZID-nr
7802,Dinophysaceae,1000,0.3919350432059204,CZID-nr
7803,Diopsidae,1000,0.8144864528502394,CZID-nr
7804,Dioscoreaceae,1000,0.937710097695201,CZID-nr
7805,Diphyllobothriidae,1000,1.4688935862535697,CZID-nr
7806,Diplogasteridae,1000,0.2640761669030031,CZID-nr
7808,Diploneidaceae,1000,0.3028998567570284,CZID-nr
7809,Diplonemidae,1000,0.5688411772897877,CZID-nr
7811,Dipodascaceae,1000,0.5909721339220412,CZID-nr
7812,Diprionidae,1000,2.1463648122899617,CZID-nr
7813,Dipterocarpaceae,1000,0.5623843763971265,CZID-nr
7815,Discinellaceae,1000,1.4737183475897084,CZID-nr
7816,Discocelidae,1000,0.2187877085102825,CZID-nr
7817,Discocephalidae,1000,0.2655450178115014,CZID-nr
7819,Dissoconiaceae,1000,0.2175862336016218,CZID-nr
7820,Dissulfuribacteraceae,1000,1.0289069229488657,CZID-nr
7821,Dissulfurirhabdaceae,1000,0.91706844360236,CZID-nr
7822,Dissulfurispiraceae,1000,0.8361590712741103,CZID-nr
7823,Ditrichaceae,1000,0.7319181620691064,CZID-nr
7824,Diversisporaceae,1000,0.4347080062509181,CZID-nr
7825,Dixoniellaceae,1000,0.7126328181190652,CZID-nr
7826,Dolichopodidae,1000,0.5176150433784276,CZID-nr
7827,Dongiaceae,1000,0.8228336640548812,CZID-nr
7828,Doryphoribiidae,1000,0.0040750483297367,CZID-nr
7829,Dothidotthiaceae,1000,0.5529076011596595,CZID-nr
7830,Dothioraceae,1000,0.9308876793146166,CZID-nr
7831,Dracunculidae,1000,0.5904830196303011,CZID-nr
7832,Dreissenidae,1000,1.2736108725478237,CZID-nr
7834,Drepanopezizaceae,1000,2.4312717443010405,CZID-nr
7835,Drexlerviridae,1000,0.8450651046018699,CZID-nr
7836,Droseraceae,1000,0.2684371993128864,CZID-nr
7837,Drosophilidae,1000,1.347632974716917,CZID-nr
7841,Dubosqiidae,1000,0.999548920512932,CZID-nr
7842,Dugesiidae,1000,0.8218427430564981,CZID-nr
7845,Dunaliellaceae,1000,0.4738703491490835,CZID-nr
7848,Dysgonomonadaceae,1000,0.9599806967718384,CZID-nr
7852,Ebenaceae,1000,0.4817675075654782,CZID-nr
7854,Echimyopodidae,1000,0.6056370647634609,CZID-nr
7855,Echinimonadaceae,1000,0.7188673825659553,CZID-nr
7856,Echinostomatidae,1000,0.6587379640041721,CZID-nr
7857,Ecnomidae,1000,0.2202062682317267,CZID-nr
7859,Ectocarpaceae,1000,2.2862483793739345,CZID-nr
7860,Ectothiorhodospiraceae,1000,0.1970422284166239,CZID-nr
7861,Edwardsiidae,1000,0.8118755027807525,CZID-nr
7862,Eggerthellaceae,1000,3.211823455573782,CZID-nr
7863,Egibacteraceae,1000,0.4359658941576021,CZID-nr
7864,Egicoccaceae,1000,2.345363014758541,CZID-nr
7865,Eimeriidae,1000,0.513297380058168,CZID-nr
7866,Eirenidae,1000,1.1624923243084877,CZID-nr
7868,Elakatotrichaceae,1000,0.2655370675404068,CZID-nr
7869,Elaphomycetaceae,1000,0.3675712471628357,CZID-nr
7870,Elateridae,1000,0.4889749875846136,CZID-nr
7872,Elioraeaceae,1000,0.3718911807050676,CZID-nr
7876,Elsinoaceae,1000,0.6734455178965209,CZID-nr
7877,Elusimicrobiaceae,1000,1.086799667934646,CZID-nr
7878,Emcibacteraceae,1000,0.6867825757960165,CZID-nr
7880,Enchytraeidae,1000,0.2645273314289396,CZID-nr
7882,Encyrtidae,1000,2.246035870993817,CZID-nr
7884,Endictyaceae,1000,1.2063546673455403,CZID-nr
7885,Endocladiaceae,1000,1.1626073007724085,CZID-nr
7886,Endogonaceae,1000,0.4600044485382517,CZID-nr
7887,Endomicrobiaceae,1000,1.141239972682228,CZID-nr
7889,Endozoicomonadaceae,1000,0.6683332457433172,CZID-nr
7893,Entamoebidae,1000,0.3661697122046631,CZID-nr
7895,Enterobacteriaceae,1000,0.232765283719272,CZID-nr
7896,Enterococcaceae,1000,0.9904419125687434,CZID-nr
7897,Enterocytozoonidae,1000,1.3839323366192242,CZID-nr
7900,Entomoneidaceae,1000,1.1374530983343756,CZID-nr
7901,Entomophthoraceae,1000,0.7351081385597102,CZID-nr
7902,Entomoplasmataceae,1000,1.2498904974792364,CZID-nr
7903,Entophysalidaceae,1000,0.6450246699833755,CZID-nr
7904,Entrophosporaceae,1000,0.6059404343487099,CZID-nr
7908,Ephemerellidae,1000,0.3466426784923044,CZID-nr
7909,Ephemeridae,1000,0.5361263751100244,CZID-nr
7913,Epiphanidae,1000,0.3006325744498038,CZID-nr
7914,Epistylidae,1000,0.6930725975303894,CZID-nr
7915,Epitheliaceae,1000,1.3346473210776628,CZID-nr
7918,Erebidae,1000,1.07374458688625,CZID-nr
7919,Eremomycetaceae,1000,0.7463081335494568,CZID-nr
7920,Eresidae,1000,2.81088815780431,CZID-nr
7922,Ericaceae,1000,1.8338141176130185,CZID-nr
7927,Erwiniaceae,1000,0.3757128226891787,CZID-nr
7928,Erysipelotrichaceae,1000,0.6913853573544487,CZID-nr
7929,Erysiphaceae,1000,0.4135891603534921,CZID-nr
7930,Erythrobacteraceae,1000,0.1149463665651428,CZID-nr
7932,Erythrotrichiaceae,1000,0.4545441772817089,CZID-nr
7933,Erythroxylaceae,1000,0.5439108760517274,CZID-nr
7935,Eubacteriaceae,1000,0.7402535924343533,CZID-nr
7936,Eubacteriales Family XII. Incertae Sedis,1000,1.0327559596589424,CZID-nr
7937,Eubacteriales Family XIII. Incertae Sedis,1000,2.7717741051460685,CZID-nr
7943,Euglenaceae,1000,0.6285934826667224,CZID-nr
7944,Euglyphidae,1000,0.1713389395796055,CZID-nr
7947,Eulophidae,1000,0.202924743664348,CZID-nr
7948,Eunicellidae,1000,0.0004674929717259,CZID-nr
7950,Eunotiaceae,1000,0.4998598086052988,CZID-nr
7951,Euphorbiaceae,1000,0.4845083512179765,CZID-nr
7953,Euplotidae,1000,0.4067135587453839,CZID-nr
7954,Eupodiscaceae,1000,0.348695502832521,CZID-nr
7955,Eurybrachidae,1000,0.2663522677717656,CZID-nr
7956,Eurycercidae,1000,0.4695116055578572,CZID-nr
7957,Eurychasmataceae,1000,0.2206543629845956,CZID-nr
7959,Eustigmataceae,1000,0.0013381058454372,CZID-nr
7960,Euzebyaceae,1000,0.2976855290568049,CZID-nr
7961,Exidiaceae,1000,0.1697225803590104,CZID-nr
7962,Exobasidiaceae,1000,1.9107076787426371,CZID-nr
7963,Fabaceae,1000,0.593727132765971,CZID-nr
7964,Fagaceae,1000,1.1511263028246117,CZID-nr
7966,Fasciolidae,1000,0.4402379226908171,CZID-nr
7967,Fastidiosibacteraceae,1000,1.173035771730449,CZID-nr
7969,Ferrimonadaceae,1000,1.3236343847828227,CZID-nr
7970,Ferroplasmaceae,1000,0.507392818464527,CZID-nr
7971,Ferrovaceae,1000,0.5599297733673959,CZID-nr
7972,Fervidicoccaceae,1000,0.2296223788885762,CZID-nr
7973,Fervidobacteriaceae,1000,0.5901845638685189,CZID-nr
7974,Fibrobacteraceae,1000,0.3639904882438999,CZID-nr
7975,Fibroporiaceae,1000,0.4439624150910382,CZID-nr
7976,Figitidae,1000,0.9639944727693848,CZID-nr
7977,Filifactoraceae,1000,0.721127604326313,CZID-nr
7978,Filobasidiaceae,1000,0.5556152814891635,CZID-nr
7979,Fimbriimonadaceae,1000,0.8210254711861632,CZID-nr
7981,Fistulinaceae,1000,0.5059588756270232,CZID-nr
7983,Flammeovirgaceae,1000,0.2922372062938326,CZID-nr
7984,Flatbergiaceae,1000,0.4719453236104109,CZID-nr
7985,Flavobacteriaceae,1000,0.0523581187656643,CZID-nr
7986,Flectobacillaceae,1000,1.1711059627772895,CZID-nr
7987,Flexibacteraceae,1000,0.3112049737803558,CZID-nr
7988,Flexistipitaceae,1000,1.0458921888740895,CZID-nr
7989,Flustridae,1000,0.954654944402067,CZID-nr
7990,Fluviibacteraceae,1000,0.8050004469206786,CZID-nr
7991,Fomitopsidaceae,1000,1.05854485486211,CZID-nr
7992,Fonticulaceae,1000,1.045553213419358,CZID-nr
7993,Fontisphaeraceae,1000,2.385602763077034,CZID-nr
7994,Formicidae,1000,0.6112250507162277,CZID-nr
7995,Forsetiviridae,1000,1.1272415660226496,CZID-nr
7996,Fortieaceae,1000,2.3827280650891542,CZID-nr
7997,Fragilariaceae,1000,0.1393332652199671,CZID-nr
7998,Francisellaceae,1000,0.3432135604619479,CZID-nr
7999,Frankiaceae,1000,0.3912203431045462,CZID-nr
8001,Frullaniaceae,1000,0.0008138561858922,CZID-nr
8002,Fucaceae,1000,0.2675022895572674,CZID-nr
8004,Fulvivirgaceae,1000,0.8270659024596742,CZID-nr
8005,Funariaceae,1000,0.6879958900055773,CZID-nr
8007,Fusobacteriaceae,1000,0.2124366605277076,CZID-nr
8008,Futianiaceae,1000,1.7105753314085907,CZID-nr
8009,Gaiellaceae,1000,1.2203542894649966,CZID-nr
8012,Galdieriaceae,1000,0.5408169111925628,CZID-nr
8013,Galeropsidaceae,1000,1.0045938221781558,CZID-nr
8014,Gallaecimonadaceae,1000,1.328815030221095,CZID-nr
8015,Gallionellaceae,1000,1.434239083303612,CZID-nr
8016,Gammaridae,1000,0.0026214808904882,CZID-nr
8019,Gautieriaceae,1000,1.5568667550992796,CZID-nr
8020,Gecarcinucidae,1000,0.2663300949725157,CZID-nr
8021,Geitlerinemataceae,1000,0.4322835854787524,CZID-nr
8022,Gelatoporiaceae,1000,0.5435222833669638,CZID-nr
8023,Gelechiidae,1000,1.5640664150476582,CZID-nr
8024,Gelidiaceae,1000,0.1709290756117574,CZID-nr
8026,Gemellaceae,1000,0.5515730282836596,CZID-nr
8027,Geminicoccaceae,1000,0.5593643502377652,CZID-nr
8028,Geminigeraceae,1000,0.2846035001828228,CZID-nr
8030,Geminocystaceae,1000,0.3378316525610613,CZID-nr
8031,Gemmataceae,1000,0.2657856478206717,CZID-nr
8032,Gemmatimonadaceae,1000,1.0706774494033091,CZID-nr
8033,Gentianaceae,1000,1.2284630538608716,CZID-nr
8034,Geoalkalibacteraceae,1000,0.3718583317222039,CZID-nr
8035,Geobacteraceae,1000,0.4477432760410517,CZID-nr
8036,Geodermatophilaceae,1000,0.3008772292694709,CZID-nr
8037,Geodiidae,1000,1.4777624908384532,CZID-nr
8038,Geoglossaceae,1000,0.2971955070802377,CZID-nr
8039,Geometridae,1000,0.385539338960187,CZID-nr
8040,Geomitridae,1000,0.2983584024290527,CZID-nr
8042,Geopsychrobacteraceae,1000,0.5534871003702966,CZID-nr
8043,Geosiphonaceae,1000,0.7297988972256175,CZID-nr
8044,Geothermobacteraceae,1000,0.227452200893776,CZID-nr
8046,Geovibrionaceae,1000,1.6636422156140864,CZID-nr
8047,Geraniaceae,1000,0.6967792737025131,CZID-nr
8049,Gesneriaceae,1000,1.538786279694221,CZID-nr
8050,Gigartinaceae,1000,2.1381551390421447,CZID-nr
8051,Gigasporaceae,1000,1.6916516179310035,CZID-nr
8053,Glaucocystaceae,1000,1.0676226011316494,CZID-nr
8054,Glauconematidae,1000,0.2634584226665411,CZID-nr
8057,Globomycetaceae,1000,3.2259912754064133,CZID-nr
8058,Gloeobacteraceae,1000,1.4862876448681015,CZID-nr
8060,Gloeomargaritaceae,1000,1.6041072346423038,CZID-nr
8061,Gloeophyllaceae,1000,0.7727355062697457,CZID-nr
8062,Gloeotrichiaceae,1000,0.2667620508988262,CZID-nr
8063,Glomeraceae,1000,0.5464263125663332,CZID-nr
8064,Glomerellaceae,1000,1.8232337156401015,CZID-nr
8065,Glomosporiaceae,1000,0.0010759832492341,CZID-nr
8066,Gloniaceae,1000,1.5652570940026311,CZID-nr
8067,Glossinidae,1000,0.9133352328009604,CZID-nr
8068,Glossiphoniidae,1000,0.4708987756247693,CZID-nr
8069,Glossosomatidae,1000,0.2674203259421839,CZID-nr
8070,Glyceridae,1000,1.2543041562880286,CZID-nr
8071,Glycomycetaceae,1000,1.6576982534278688,CZID-nr
8074,Gnathostomulidae,1000,0.4338986166740646,CZID-nr
8076,Gnetaceae,1000,1.500092672702947,CZID-nr
8079,Gomontiellaceae,1000,2.1465712207571803,CZID-nr
8080,Gomphaceae,1000,0.3691143271949137,CZID-nr
8081,Gomphonemataceae,1000,0.821312412833753,CZID-nr
8082,Gomphosphaeriaceae,1000,0.6895592206393572,CZID-nr
8084,Gonapodyaceae,1000,0.7089516625279676,CZID-nr
8086,Gonatozygaceae,1000,0.7787164046911256,CZID-nr
8087,Gongylonematidae,1000,0.3994337080984774,CZID-nr
8088,Goniadidae,1000,0.6676177020774345,CZID-nr
8089,Goniochloridaceae,1000,0.8271929688965658,CZID-nr
8091,Goniomonadaceae,1000,0.4751244691955297,CZID-nr
8093,Gonyaulacaceae,1000,0.891474151123885,CZID-nr
8095,Gordoniaceae,1000,0.9689228741847626,CZID-nr
8096,Gorgonomycetaceae,1000,0.4052022839799852,CZID-nr
8097,Gottschalkiaceae,1000,2.436870784183873,CZID-nr
8098,Govaniaceae,1000,2.422789456865736,CZID-nr
8099,Gracilariaceae,1000,0.4532061182685737,CZID-nr
8100,Gracilibacteraceae,1000,0.5263861917873902,CZID-nr
8104,Granulosicoccaceae,1000,0.6020247651547086,CZID-nr
8105,Graphidaceae,1000,0.2460380230917258,CZID-nr
8106,Grapsidae,1000,0.2645273314289396,CZID-nr
8107,Gregarinidae,1000,0.9650917909150633,CZID-nr
8108,Grifolaceae,1000,1.1075070511572276,CZID-nr
8110,Grimontviridae,1000,0.2162184481817678,CZID-nr
8114,Gryllidae,1000,0.7991807708818298,CZID-nr
8116,Guelinviridae,1000,0.000459252163358,CZID-nr
8117,Gymnodiniaceae,1000,0.8880874271294503,CZID-nr
8120,Gyrodontaceae,1000,0.0034665621970808,CZID-nr
8121,Haematococcaceae,1000,1.4839290785111492,CZID-nr
8122,Haemoproteidae,1000,0.2048378602556225,CZID-nr
8123,Hafniaceae,1000,0.5430610629593158,CZID-nr
8124,Hahellaceae,1000,0.7594791479488133,CZID-nr
8126,Haladaptataceae,1000,0.97277738771447,CZID-nr
8127,Halanaerobiaceae,1000,0.776960092370151,CZID-nr
8128,Halarsenatibacteraceae,1000,0.4193452119503377,CZID-nr
8129,Halichondriidae,1000,0.2322427830087936,CZID-nr
8131,Halictidae,1000,0.4923261702802962,CZID-nr
8133,Halieaceae,1000,0.2730269132708798,CZID-nr
8134,Halimedaceae,1000,0.915477760672586,CZID-nr
8135,Haliotidae,1000,1.0960917742357843,CZID-nr
8136,Haliovirgaceae,1000,0.2520311411123526,CZID-nr
8138,Halisarcidae,1000,1.3436370110852436,CZID-nr
8139,Haliscomenobacteraceae,1000,0.505192919569034,CZID-nr
8140,Haloarculaceae,1000,0.6258627035957439,CZID-nr
8141,Halobacteriaceae,1000,0.3546147999850781,CZID-nr
8142,Halobacteriovoraceae,1000,0.2263177904683457,CZID-nr
8143,Halobacteroidaceae,1000,1.6927006762918315,CZID-nr
8144,Halococcaceae,1000,0.4573301611337683,CZID-nr
8145,Haloferacaceae,1000,0.2857343255916437,CZID-nr
8146,Halomonadaceae,1000,0.2493462744845768,CZID-nr
8148,Haloplasmataceae,1000,0.7190151035908787,CZID-nr
8149,Halorubellaceae,1000,0.4691984875899165,CZID-nr
8151,Halothecacae,1000,0.8791458460932501,CZID-nr
8153,Halothiobacillaceae,1000,0.3528197239764856,CZID-nr
8154,Halteriidae,1000,1.2871370622655134,CZID-nr
8155,Halymeniaceae,1000,0.4581125886963791,CZID-nr
8157,Hamatocanthoscyphaceae,1000,0.4850541847471942,CZID-nr
8159,Hapalidiaceae,1000,0.2177929747506834,CZID-nr
8160,Hapalosiphonaceae,1000,0.5868743634800274,CZID-nr
8161,Hapalospongidiaceae,1000,0.2296564447172735,CZID-nr
8162,Haplomitriaceae,1000,0.6930725975303894,CZID-nr
8165,Harpacticidae,1000,0.7394772778062272,CZID-nr
8167,Harpellaceae,1000,0.3662946474365508,CZID-nr
8171,Helgolandviridae,1000,2.43714722887544,CZID-nr
8174,Helicobacteraceae,1000,0.4028845099017062,CZID-nr
8175,Helicodictyaceae,1000,0.5991154043388857,CZID-nr
8177,Heligmosomidae,1000,0.5580178884539452,CZID-nr
8178,Heliobacteriaceae,1000,1.7059789915407375,CZID-nr
8179,Heliopeltaceae,1000,1.7653019074471952,CZID-nr
8182,Helotiaceae,1000,0.7257168146693633,CZID-nr
8183,Hemiaulaceae,1000,1.6923614120516075,CZID-nr
8185,Hemidiscaceae,1000,0.9778007924197528,CZID-nr
8187,Hemiselmidaceae,1000,2.4168052597655523,CZID-nr
8189,Hepatosporidae,1000,0.4525185545229016,CZID-nr
8192,Herelleviridae,1000,1.879154590320198,CZID-nr
8193,Hericiaceae,1000,2.2274050466641686,CZID-nr
8195,Herpetosiphonaceae,1000,0.6379347036913708,CZID-nr
8196,Herpotrichiellaceae,1000,0.2593312203467435,CZID-nr
8200,Heterocapsaceae,1000,0.6123242931333899,CZID-nr
8201,Heteroderidae,1000,1.3945634468695998,CZID-nr
8205,Hexamitidae,1000,0.4243227963870672,CZID-nr
8206,Hibberdiaceae,1000,0.2650939792799989,CZID-nr
8207,Hildenbrandiaceae,1000,0.5756608500565286,CZID-nr
8208,Hippeaceae,1000,0.531447869042771,CZID-nr
8211,Hirudinidae,1000,0.2663300949725157,CZID-nr
8213,Histionidae,1000,0.6572303527707841,CZID-nr
8214,Hoehnelomycetaceae,1000,0.6443479946373195,CZID-nr
8215,Holophagaceae,1000,0.448038830716822,CZID-nr
8216,Holophryidae,1000,0.0027369499463827,CZID-nr
8217,Holosporaceae,1000,0.7493802500061413,CZID-nr
8223,Hoyosellaceae,1000,0.9694086503671197,CZID-nr
8224,Hujiaoplasmataceae,1000,0.470479292649482,CZID-nr
8227,Hyalellidae,1000,1.202782864804825,CZID-nr
8228,Hyalodiscaceae,1000,0.2054881972047281,CZID-nr
8229,Hyaloscyphaceae,1000,1.325509012043395,CZID-nr
8230,Hyalospheniidae,1000,0.2288741187297065,CZID-nr
8233,Hydnaceae,1000,0.8148729507896945,CZID-nr
8234,Hydnangiaceae,1000,1.352393566273919,CZID-nr
8236,Hydractiniidae,1000,0.7453510156547928,CZID-nr
8238,Hydridae,1000,0.237799752737418,CZID-nr
8239,Hydrocharitaceae,1000,0.179426925227327,CZID-nr
8240,Hydrococcaceae,1000,0.4920197131184493,CZID-nr
8241,Hydrodictyaceae,1000,0.6197727187728282,CZID-nr
8242,Hydrogenimonadaceae,1000,1.999073519400024,CZID-nr
8243,Hydrogenophilaceae,1000,1.5058908276613252,CZID-nr
8244,Hydrogenothermaceae,1000,0.741876433981205,CZID-nr
8245,Hydrophilidae,1000,0.2038415385907008,CZID-nr
8247,Hyellaceae,1000,0.8230619286782439,CZID-nr
8249,Hygrophoropsidaceae,1000,1.2472392065207605,CZID-nr
8251,Hymenobacteraceae,1000,0.3821518978471042,CZID-nr
8252,Hymenochaetaceae,1000,2.053561750188581,CZID-nr
8254,Hymenogastraceae,1000,0.5205021482198593,CZID-nr
8255,Hymenolepididae,1000,0.5527658877788143,CZID-nr
8256,Hymenomonadaceae,1000,1.2321086422548333,CZID-nr
8257,Hymenophyllaceae,1000,1.3371982401508369,CZID-nr
8262,Hyphomicrobiaceae,1000,0.2046077393763978,CZID-nr
8263,Hyphomonadaceae,1000,0.4653438375179519,CZID-nr
8264,Hypneaceae,1000,0.2663522677717656,CZID-nr
8265,Hypocreaceae,1000,1.2461922431787438,CZID-nr
8268,Hypoxylaceae,1000,0.6346159038257725,CZID-nr
8269,Hypsibiidae,1000,0.6934196225760854,CZID-nr
8270,Hysterangiaceae,1000,0.5425483235216484,CZID-nr
8272,Iamiaceae,1000,0.364323287722289,CZID-nr
8273,Ichneumonidae,1000,1.173267453625803,CZID-nr
8274,Ichthyobacteriaceae,1000,0.9086423178258172,CZID-nr
8275,Ichthyobodonidae,1000,2.564269592085537,CZID-nr
8277,Icmadophilaceae,1000,0.2673852960167247,CZID-nr
8278,Idiomarinaceae,1000,0.5101674497871693,CZID-nr
8281,Idoteidae,1000,0.1891255243839074,CZID-nr
8283,Ignatiaceae,1000,1.2375422919295045,CZID-nr
8284,Ignatzschineriaceae,1000,0.3387594642035781,CZID-nr
8285,Ignavibacteriaceae,1000,0.3021190792565116,CZID-nr
8286,Ilumatobacteraceae,1000,0.5123273576095904,CZID-nr
8289,Immundisolibacteraceae,1000,0.9888316483570102,CZID-nr
8292,Inoviridae,1000,0.8446494823602294,CZID-nr
8293,Intestinicryptomonaceae,1000,0.206595231780656,CZID-nr
8295,Intrasporangiaceae,1000,0.267119662323269,CZID-nr
8296,Iodidimonadaceae,1000,1.7042666189683822,CZID-nr
8297,Iridaceae,1000,1.239421863018524,CZID-nr
8298,Iridoviridae,1000,1.087302189096255,CZID-nr
8299,Irpicaceae,1000,0.9380723021197336,CZID-nr
8300,Ishigeaceae,1000,0.1973428018924275,CZID-nr
8302,Isochrysidaceae,1000,0.7749178746481654,CZID-nr
8303,Isodiametridae,1000,1.3672694581369444,CZID-nr
8304,Isoetaceae,1000,0.203090458885908,CZID-nr
8305,Isosphaeraceae,1000,1.6078375164181238,CZID-nr
8306,Isotomidae,1000,0.2958781278445205,CZID-nr
8308,Ixodidae,1000,2.149368626836152,CZID-nr
8309,Jaapiaceae,1000,0.4406610066792802,CZID-nr
8310,Jakobidae,1000,0.6619591993260118,CZID-nr
8311,Jatrophihabitantaceae,1000,1.7251460302225663,CZID-nr
8312,Jiangellaceae,1000,2.7861609698249765,CZID-nr
8313,Jonesiaceae,1000,0.4070838537456565,CZID-nr
8314,Juglanconidaceae,1000,0.5847150504648054,CZID-nr
8315,Juglandaceae,1000,1.145460671169738,CZID-nr
8316,Juncaceae,1000,2.0290085856491813,CZID-nr
8317,Kaistiaceae,1000,0.4360446891036384,CZID-nr
8318,Kallotenuaceae,1000,0.5706245347556004,CZID-nr
8320,Kalotermitidae,1000,0.4064946517279156,CZID-nr
8321,Kangiellaceae,1000,0.581775483204331,CZID-nr
8322,Kappamycetaceae,1000,0.704320772673174,CZID-nr
8323,Kareniaceae,1000,1.0258054958050216,CZID-nr
8324,Katablepharidaceae,1000,0.26887987767158,CZID-nr
8327,Ketobacteraceae,1000,0.4863680303342946,CZID-nr
8328,Kickxellaceae,1000,2.43979699020308,CZID-nr
8330,Kiloniellaceae,1000,0.2652765953809461,CZID-nr
8331,Kineosporiaceae,1000,1.0346088991878342,CZID-nr
8332,Kiritimatiellaceae,1000,0.728097503745837,CZID-nr
8334,Klebsormidiaceae,1000,0.78642025833296,CZID-nr
8335,Kleczkowskaviridae,1000,0.2050171783914967,CZID-nr
8336,Kofleriaceae,1000,0.3040417507192413,CZID-nr
8338,Koliellaceae,1000,1.4164086930612152,CZID-nr
8340,Kordiimonadaceae,1000,0.2670094216206949,CZID-nr
8341,Kosmotogaceae,1000,0.6279412750902742,CZID-nr
8342,Kribbellaceae,1000,0.7521526188875389,CZID-nr
8344,Kryptoperidiniaceae,1000,0.3007133945523241,CZID-nr
8345,Ktedonobacteraceae,1000,0.3626041189290734,CZID-nr
8346,Ktedonosporobacteraceae,1000,0.2553174210054744,CZID-nr
8347,Kyanoviridae,1000,0.3582680321379743,CZID-nr
8349,Kytococcaceae,1000,0.6167333789311488,CZID-nr
8350,Labilitrichaceae,1000,0.320287528621032,CZID-nr
8352,Labyrinthulaceae,1000,0.2773774880634083,CZID-nr
8353,Lachnaceae,1000,1.3000249354878353,CZID-nr
8354,Lachnocladiaceae,1000,0.4000353244283595,CZID-nr
8355,Lachnospiraceae,1000,0.7902324194375211,CZID-nr
8356,Lacipirellulaceae,1000,0.4073763186019417,CZID-nr
8357,Lactobacillaceae,1000,0.7185426569233636,CZID-nr
8358,Laelapidae,1000,0.5844342985134364,CZID-nr
8360,Laetiporaceae,1000,0.0016588349746343,CZID-nr
8361,Lagenidiaceae,1000,2.1337616082596704,CZID-nr
8362,Lamiaceae,1000,0.3974430396390089,CZID-nr
8363,Laminariaceae,1000,2.9748801472228217,CZID-nr
8364,Lampyridae,1000,2.505463667680614,CZID-nr
8366,Laqueidae,1000,0.0040750483297367,CZID-nr
8367,Lasiocampidae,1000,0.6660326152703223,CZID-nr
8368,Lasiosphaeriaceae,1000,1.2169321764411023,CZID-nr
8369,Laspinemataceae,1000,1.0472253439819743,CZID-nr
8370,Lauderiaceae,1000,0.7266983145009803,CZID-nr
8371,Lauraceae,1000,1.9301755513624377,CZID-nr
8373,Lavidaviridae,1000,1.38812986321447,CZID-nr
8375,Leadbetterellaceae,1000,0.2980144217483577,CZID-nr
8377,Lecanographaceae,1000,1.2544444674436317,CZID-nr
8380,Leeiaceae,1000,1.9774784948622743,CZID-nr
8381,Legeriomycetaceae,1000,0.4214547612943277,CZID-nr
8382,Legionellaceae,1000,0.3547893820621632,CZID-nr
