,order,read count,relative error,type
3880,Oltmannsiellopsidales,1000,1.126302530856828,CZID-nr
3882,Onygenales,1000,1.7561543786789098,CZID-nr
3883,Opalinata,1000,1.1106075274375382,CZID-nr
3884,Ophioglossales,1000,1.1632522896101618,CZID-nr
3885,Ophiostomatales,1000,0.887222438877467,CZID-nr
3887,Opisthorchiida,1000,0.6792413185796962,CZID-nr
3888,Opitutales,1000,0.4193635228726614,CZID-nr
3889,Orbales,1000,0.3269571152378285,CZID-nr
3890,Orbiliales,1000,0.5958776083503006,CZID-nr
3891,Ortervirales,1000,1.8109823322628769,CZID-nr
3892,Orthopolintovirales,1000,1.932193168990521,CZID-nr
3893,Orthoptera,1000,0.2706750510418571,CZID-nr
3895,Oscillatoriales,1000,0.3431137485437579,CZID-nr
3896,Ostreida,1000,1.123077572867247,CZID-nr
3897,Ostropales,1000,3.1031354718185664,CZID-nr
3898,Oxalidales,1000,0.4016595105241709,CZID-nr
3899,Oxymonadida,1000,0.5587348425245272,CZID-nr
3900,Oxyrrhinales,1000,0.8191427350525996,CZID-nr
3902,Palmariales,1000,1.166590012496063,CZID-nr
3904,Pantopoda,1000,1.2218027391300068,CZID-nr
3905,Parabodonida,1000,0.2287702494924638,CZID-nr
3906,Parachela,1000,0.2857065096151702,CZID-nr
3907,Parachlamydiales,1000,0.8211643616367703,CZID-nr
3908,Paraglomerales,1000,0.4470288459726755,CZID-nr
3909,Paraliales,1000,0.4946993067521278,CZID-nr
3910,Parmales,1000,0.4439177090246987,CZID-nr
3911,Parvularculales,1000,1.3370577986594998,CZID-nr
3912,Pasteurellales,1000,1.0629194001623743,CZID-nr
3914,Patellariales,1000,0.8751959111881888,CZID-nr
3915,Pavlovales,1000,0.3166034543789928,CZID-nr
3916,Pectinida,1000,0.4316921142752397,CZID-nr
3917,Pedinellales,1000,0.367964189914476,CZID-nr
3918,Pedinomonadales,1000,2.15219753237781,CZID-nr
3919,Pelagomonadales,1000,1.2127815541689906,CZID-nr
3920,Pelobiontida,1000,1.5995172253279828,CZID-nr
3921,Peltigerales,1000,0.4414967235644262,CZID-nr
3922,Peniculida,1000,0.2024923111004126,CZID-nr
3923,Peptostreptococcales,1000,0.8497942665207139,CZID-nr
3924,Peridiniales,1000,0.2528525847580369,CZID-nr
3925,Perkinsida,1000,1.3581478953738888,CZID-nr
3926,Peronosporales,1000,0.4569679813257156,CZID-nr
3927,Pertusariales,1000,0.6387159781888896,CZID-nr
3929,Petitvirales,1000,0.4895422084124574,CZID-nr
3930,Petrotogales,1000,2.0643490261272204,CZID-nr
3931,Peyssonneliales,1000,0.2668844088405379,CZID-nr
3932,Pezizales,1000,0.7521271686543298,CZID-nr
3934,Phaeocystales,1000,1.987999843838436,CZID-nr
3935,Phaeomoniellales,1000,0.6942068816533707,CZID-nr
3936,Phaeosacciales,1000,1.4361934437945891,CZID-nr
3937,Phaeothamnales,1000,0.2338008224033981,CZID-nr
3938,Phaeothamniales,1000,1.3970999022040698,CZID-nr
3939,Phaeotrichales,1000,0.014142054744227,CZID-nr
3940,Phaffomycetales,1000,0.4732035206763861,CZID-nr
3941,Phallales,1000,0.491973024953351,CZID-nr
3943,Phasmatodea,1000,0.2193863292281813,CZID-nr
3944,Philasterida,1000,0.2044084598925214,CZID-nr
3945,Philodinida,1000,0.7159294493165701,CZID-nr
3946,Phototrophicales,1000,0.3633890354801775,CZID-nr
3948,Phthiraptera,1000,1.8391262768726688,CZID-nr
3949,Phycisphaerales,1000,0.647435457804711,CZID-nr
3950,Phyllodocida,1000,0.7268881942129,CZID-nr
3951,Physariida,1000,0.2803897597568935,CZID-nr
3952,Physodermatales,1000,3.3513248445839685,CZID-nr
3955,Pichiales,1000,1.0750590814490253,CZID-nr
3956,Picocystales,1000,1.1318188521174344,CZID-nr
3958,Pimascovirales,1000,0.8062970778233558,CZID-nr
3959,Pinales,1000,1.8893940472043795,CZID-nr
3961,Piperales,1000,1.2634761622457125,CZID-nr
3962,Pirellulales,1000,0.1421764974702183,CZID-nr
3963,Placidida,1000,1.2913127385795349,CZID-nr
3964,Plagiorchiida,1000,0.6492134541840641,CZID-nr
3965,Planctomycetales,1000,0.1549306070998395,CZID-nr
3966,Plasmodiophorida,1000,0.3853601135111227,CZID-nr
3969,Pleosporales,1000,0.2832603980018091,CZID-nr
3970,Pleurocapsales,1000,0.6523073806397784,CZID-nr
3971,Pleuronematida,1000,0.7488763393874155,CZID-nr
3973,Ploima,1000,0.4850795616407347,CZID-nr
3974,Pneumocystales,1000,1.0563680593490443,CZID-nr
3975,Poales,1000,0.4890056129085955,CZID-nr
3976,Podocopida,1000,1.2184076281722698,CZID-nr
3980,Pollicipedomorpha,1000,1.2615028761877136,CZID-nr
3981,Polyangiales,1000,0.3381508608502563,CZID-nr
3983,Polychytriales,1000,0.5634325166943958,CZID-nr
3984,Polycladida,1000,0.6575141673233064,CZID-nr
3985,Polydesmida,1000,1.3775574514628297,CZID-nr
3987,Polypodiales,1000,2.214698403632628,CZID-nr
3988,Polyporales,1000,0.6072824348984251,CZID-nr
3989,Polystomatidea,1000,1.1319428380608854,CZID-nr
3990,Polytrichales,1000,0.4721638392798485,CZID-nr
3991,Polyxenida,1000,1.2114011527294324,CZID-nr
3992,Porellales,1000,0.76756537658604,CZID-nr
3993,Porphyridiales,1000,1.5785102585843191,CZID-nr
3995,Prasinococcales,1000,1.248463262900922,CZID-nr
3996,Prasinodermales,1000,0.2678296765446424,CZID-nr
3997,Prasiolales,1000,1.3333656982982742,CZID-nr
3998,Priapulimorphida,1000,1.3900926401904472,CZID-nr
3999,Priklausovirales,1000,1.3811706800725778,CZID-nr
4000,Prochlorotrichales,1000,0.3159653885016462,CZID-nr
4001,Promethearchaeales,1000,0.7672590408771003,CZID-nr
4002,Propionibacteriales,1000,1.0070461878689538,CZID-nr
4003,Prorocentrales,1000,2.793704177875207,CZID-nr
4004,Prorodontida,1000,0.2059712843553639,CZID-nr
4005,Proteales,1000,0.6954440072702639,CZID-nr
4007,Prymnesiales,1000,0.3687827675484009,CZID-nr
4008,Pseudanabaenales,1000,0.346215039376848,CZID-nr
4010,Pseudoditrichales,1000,0.730338812748989,CZID-nr
4011,Pseudomonadales,1000,0.1772323570906464,CZID-nr
4012,Pseudonocardiales,1000,0.2162533086808228,CZID-nr
4014,Psilotales,1000,0.3817260808935647,CZID-nr
4015,Psocoptera,1000,0.4145154086026794,CZID-nr
4016,Pterioida,1000,0.3485205890876758,CZID-nr
4018,Pucciniales,1000,2.5609045778755157,CZID-nr
4019,Puniceicoccales,1000,0.1808071865642417,CZID-nr
4020,Pyramimonadales,1000,1.2096261731996372,CZID-nr
4021,Pyrenomonadales,1000,0.3104735868269048,CZID-nr
4022,Pythiales,1000,0.3718452564246012,CZID-nr
4023,Ralfsiales,1000,0.3695635166775766,CZID-nr
4024,Ramicandelaberales,1000,0.8467702188332489,CZID-nr
4025,Ranunculales,1000,0.7484237524123801,CZID-nr
4027,Rhabditida,1000,0.3192468690826636,CZID-nr
4030,Rhabdonematales,1000,1.1783936216945023,CZID-nr
4031,Rhaponeidales,1000,1.085356145748805,CZID-nr
4034,Rhizocarpales,1000,1.6681138805767717,CZID-nr
4035,Rhizochromulinales,1000,0.9549930605981396,CZID-nr
4036,Rhizophlyctidales,1000,1.3302762408236404,CZID-nr
4037,Rhizophydiales,1000,1.2182576859173226,CZID-nr
4038,Rhizosoleniales,1000,1.7655486496005064,CZID-nr
4040,Rhodellales,1000,1.1368346002159386,CZID-nr
4041,Rhodobacterales,1000,0.0370290028681646,CZID-nr
4043,Rhodocyclales,1000,0.3593074660207772,CZID-nr
4045,Rhodospirillales,1000,0.4336679140559669,CZID-nr
4046,Rhodothalassiales,1000,3.0845308911439755,CZID-nr
4047,Rhodothermales,1000,0.2947793492884853,CZID-nr
4048,Rhodymeniales,1000,0.6667004485965567,CZID-nr
4049,Rhopalodiales,1000,1.9112912343149928,CZID-nr
4050,Rhynchobdellida,1000,0.4697578435538975,CZID-nr
4051,Rickettsiales,1000,0.2888105905294064,CZID-nr
4052,Rosales,1000,0.7480708198236449,CZID-nr
4053,Rotaliida,1000,2.4272341010729264,CZID-nr
4054,Rotosphaerida,1000,1.041483152089241,CZID-nr
4056,Rubrobacterales,1000,0.246062399393938,CZID-nr
4058,Russulales,1000,0.9576586714083754,CZID-nr
4059,Sabellida,1000,0.911263871834444,CZID-nr
4060,Saccharomycetales,1000,1.0044336293813196,CZID-nr
4061,Saccharomycodales,1000,0.9588515155468836,CZID-nr
4062,Salinisphaerales,1000,0.2442475678784483,CZID-nr
4063,Salsipaludibacterales,1000,1.0404431596723265,CZID-nr
4064,Salviniales,1000,0.2411022336757677,CZID-nr
4065,Santalales,1000,1.3728545573381432,CZID-nr
4066,Sapindales,1000,2.3579300004923494,CZID-nr
4067,Saprolegniales,1000,0.6233471155346497,CZID-nr
4068,Saprospirales,1000,0.2081846926349491,CZID-nr
4069,Sarcinochrysidales,1000,0.4526798342971456,CZID-nr
4070,Sarcoptiformes,1000,0.6617771351922856,CZID-nr
4071,Sareales,1000,1.2365744762523674,CZID-nr
4072,Sarrameanales,1000,2.224287488217429,CZID-nr
4073,Saxifragales,1000,0.2338942713351327,CZID-nr
4074,Schizaeales,1000,0.2665130546373796,CZID-nr
4075,Schizosaccharomycetales,1000,0.4220533112822558,CZID-nr
4076,Scleractinia,1000,0.2694788446144433,CZID-nr
4077,Scleralcyonacea,1000,0.694145311129143,CZID-nr
4080,Scorpiones,1000,0.3997430389819862,CZID-nr
4081,Scutigeromorpha,1000,0.2666840058039427,CZID-nr
4082,Sebacinales,1000,1.7563596038049054,CZID-nr
4084,Sedimentisphaerales,1000,1.1009842033404036,CZID-nr
4085,Seisonacea,1000,2.005027748655267,CZID-nr
4086,Selaginellales,1000,1.4105152966689156,CZID-nr
4087,Selenomonadales,1000,0.4780317660510974,CZID-nr
4089,Sepiida,1000,0.5797026141556565,CZID-nr
4090,Serinales,1000,2.8295341006847194,CZID-nr
4091,Sessilida,1000,0.5316168603731115,CZID-nr
4092,Silvanigrellales,1000,1.1175206972959393,CZID-nr
4093,Siphonaptera,1000,0.8728183655086194,CZID-nr
4095,Siphonophorae,1000,1.5643320138013692,CZID-nr
4096,Siphonostomatoida,1000,0.4900120722931377,CZID-nr
4097,Sneathiellales,1000,1.389795645407884,CZID-nr
4098,Sobelivirales,1000,0.2649197837017641,CZID-nr
4099,Solanales,1000,0.397788681585371,CZID-nr
4101,Solirubrobacterales,1000,0.2387528912526321,CZID-nr
4102,Sordariales,1000,1.5356939888709713,CZID-nr
4104,Sphacelariales,1000,0.5574373627762681,CZID-nr
4105,Sphaerobacterales,1000,0.4447221232919487,CZID-nr
4107,Sphaeropleales,1000,1.404714999254348,CZID-nr
4108,Sphagnales,1000,0.9548348536262734,CZID-nr
4109,Sphingobacteriales,1000,0.2976506621083855,CZID-nr
4110,Sphingomonadales,1000,0.1314520712495661,CZID-nr
4111,Spionida,1000,0.4818422862795394,CZID-nr
4112,Spirochaetales,1000,0.337566164738671,CZID-nr
4114,Spirulinales,1000,0.3773924119150427,CZID-nr
4115,Spizellomycetales,1000,0.62327612776803,CZID-nr
4117,Spongillida,1000,0.6080056259012142,CZID-nr
4119,Sporadotrichida,1000,0.6127907066518121,CZID-nr
4120,Sporichthyales,1000,0.431635540861191,CZID-nr
4121,Sporidiobolales,1000,1.6249085593242705,CZID-nr
4123,Sporolithales,1000,0.2664164361448298,CZID-nr
4125,Stephanodiscales,1000,0.3545888282287151,CZID-nr
4126,Steroidobacterales,1000,0.3069930052916531,CZID-nr
4127,Sticholonchida,1000,0.2057578191128538,CZID-nr
4128,Stichotrichida,1000,0.3944781518554379,CZID-nr
4129,Stictocyclales,1000,1.9805879091001437,CZID-nr
4132,Streptosporangiales,1000,0.4264346721797938,CZID-nr
4133,Striatellales,1000,0.8836596319453067,CZID-nr
4134,Strigeidida,1000,0.7968793815530347,CZID-nr
4136,Stylommatophora,1000,0.2844887031112586,CZID-nr
4137,Stylonematales,1000,0.7620334783662601,CZID-nr
4138,Suberitida,1000,0.5664766930632459,CZID-nr
4139,Suessiales,1000,0.7152929691067501,CZID-nr
4140,Sulfolobales,1000,0.6210805039237155,CZID-nr
4141,Surirellales,1000,1.3403359527655403,CZID-nr
4142,Symphyacanthida,1000,0.67509672119231,CZID-nr
4143,Symphypleona,1000,0.8034718930780492,CZID-nr
4144,Synchytriales,1000,0.6055010708693305,CZID-nr
4145,Syndiniales,1000,1.3204987710333411,CZID-nr
4146,Synechococcales,1000,0.5880978435269741,CZID-nr
4147,Synergistales,1000,0.7361063454927242,CZID-nr
4149,Syntrophales,1000,0.6173647699172069,CZID-nr
4150,Syntrophobacterales,1000,0.2733572990899617,CZID-nr
4151,Syntrophorhabdales,1000,0.3758703926512655,CZID-nr
4152,Synurales,1000,0.7785229547911878,CZID-nr
4153,Systellommatophora,1000,0.4865484124589124,CZID-nr
4154,Tabellariales,1000,1.5618980514712852,CZID-nr
4156,Taphrinales,1000,0.6208827529142193,CZID-nr
4157,Telonemida,1000,0.6312484515045649,CZID-nr
4158,Teloschistales,1000,1.751121275117266,CZID-nr
4159,Tepidiformales,1000,0.6977797348920051,CZID-nr
4160,Tepidisphaerales,1000,0.2858575298823069,CZID-nr
4161,Terebellida,1000,0.5702004669425833,CZID-nr
4162,Terebratulida,1000,0.0025542360973733,CZID-nr
4163,Terriglobales,1000,1.8062299184728337,CZID-nr
4164,Terrimicrobiales,1000,0.6795859897915624,CZID-nr
4165,Tethyida,1000,0.351525403854136,CZID-nr
4166,Tetractinellida,1000,1.4609026672933358,CZID-nr
4167,Tetramerocerata,1000,0.2649197837017641,CZID-nr
4169,Tetrasporales,1000,0.3664211748891918,CZID-nr
4170,Thalassionemales,1000,2.28811465145405,CZID-nr
4171,Thalassiophysales,1000,2.284796315693302,CZID-nr
4172,Thalassiosirales,1000,0.1531515790891263,CZID-nr
4173,Thaumatomonadida,1000,0.3056606746464387,CZID-nr
4174,Thelebolales,1000,2.062924576931381,CZID-nr
4175,Thelephorales,1000,0.7951333915574761,CZID-nr
4176,Thelocarpales,1000,1.1204065945705148,CZID-nr
4177,Thermales,1000,0.4907997871061387,CZID-nr
4178,Thermoanaerobacterales,1000,1.105983203337335,CZID-nr
4179,Thermoanaerobaculales,1000,1.071720093089222,CZID-nr
4180,Thermococcales,1000,1.2899791416438993,CZID-nr
4181,Thermodesulfobacteriales,1000,0.7285500406120494,CZID-nr
4182,Thermodesulfobiales,1000,0.2338942713351327,CZID-nr
4183,Thermodesulfovibrionales,1000,0.296526242957109,CZID-nr
4184,Thermofilales,1000,0.5639933047912248,CZID-nr
4185,Thermoflexales,1000,1.105677396482056,CZID-nr
4186,Thermogemmatisporales,1000,0.571690423670829,CZID-nr
4187,Thermoleophilales,1000,0.8221534101456127,CZID-nr
4188,Thermomicrobiales,1000,0.2404823822868523,CZID-nr
4189,Thermoplasmatales,1000,0.7549729931115687,CZID-nr
4190,Thermoproteales,1000,0.5259270937244164,CZID-nr
4191,Thermosediminibacterales,1000,2.1409745887677167,CZID-nr
4192,Thermostichales,1000,0.5443077393939829,CZID-nr
4193,Thermosulfidibacterales,1000,0.8344822246393306,CZID-nr
4194,Thermotogales,1000,0.4733921667917882,CZID-nr
4195,Thermotomaculales,1000,1.0987890165507015,CZID-nr
4196,Thiohalobacterales,1000,0.6548216547539931,CZID-nr
4197,Thiohalomonadales,1000,0.9779839444417572,CZID-nr
4198,Thiohalorhabdales,1000,0.5627153501128059,CZID-nr
4199,Thiohalospirales,1000,0.6961289044666995,CZID-nr
4200,Thiotrichales,1000,0.150273369572758,CZID-nr
4201,Thoracosphaerales,1000,0.8017952672407452,CZID-nr
4202,Thoreales,1000,1.680864942062079,CZID-nr
4203,Thraustochytrida,1000,0.7067173782703866,CZID-nr
4204,Thysanoptera,1000,0.3826993155534401,CZID-nr
4205,Tichowtungiales,1000,0.8206339508185474,CZID-nr
4206,Tilletiales,1000,1.4539313584394948,CZID-nr
4208,Tissierellales,1000,0.7936635279778507,CZID-nr
4210,Toxariales,1000,1.2577419891382096,CZID-nr
4211,Trapeliales,1000,0.7582834943761314,CZID-nr
4212,Trebouxiales,1000,0.3635844754611687,CZID-nr
4213,Trechisporales,1000,0.4653836447994297,CZID-nr
4214,Tremellales,1000,0.8654291107233059,CZID-nr
4215,Trentepohliales,1000,0.2048798149106576,CZID-nr
4217,Tribonematales,1000,0.2698855725433171,CZID-nr
4218,Triceratiales,1000,1.818017402427312,CZID-nr
4220,Trichinellida,1000,1.2088434140361606,CZID-nr
4221,Trichomonadida,1000,0.3081193914998484,CZID-nr
4222,Trichoplacea,1000,0.4213517277250468,CZID-nr
4223,Trichoptera,1000,1.531767741067309,CZID-nr
4224,Trichosporonales,1000,0.6220262113944216,CZID-nr
4225,Tricladida,1000,0.8197224258097678,CZID-nr
4226,Trigonopsidales,1000,0.5779901293614228,CZID-nr
4227,Tritrichomonadida,1000,1.1278709631062769,CZID-nr
4229,Trochodendrales,1000,1.003050466230852,CZID-nr
4230,Trombidiformes,1000,1.0274425299534231,CZID-nr
4231,Trueperales,1000,0.719726151861454,CZID-nr
4232,Trypanosomatida,1000,0.5162006315839709,CZID-nr
4233,Trypetheliales,1000,0.6667769764348523,CZID-nr
4236,Tubulavirales,1000,0.8451838568256388,CZID-nr
4237,Ulotrichales,1000,1.2232810360923063,CZID-nr
4238,Ulvales,1000,0.8488707967562396,CZID-nr
4239,Umbelopsidales,1000,1.5431169030896266,CZID-nr
4240,Umbilicariales,1000,0.95463890597177,CZID-nr
4241,Unionida,1000,0.8594418869566942,CZID-nr
4242,Urocystidales,1000,0.0007730304300834,CZID-nr
4243,Uropygi,1000,0.4710622247584187,CZID-nr
4244,Urostylida,1000,0.986310544248264,CZID-nr
4245,Ustilaginales,1000,1.3627864474632263,CZID-nr
4246,Vampirovibrionales,1000,1.8703535295961529,CZID-nr
4248,Vaucheriales,1000,1.1564316292606551,CZID-nr
4249,Veillonellales,1000,1.2246844766391238,CZID-nr
4250,Venerida,1000,1.9499830749602352,CZID-nr
4251,Ventricleftida,1000,0.0002077979207577,CZID-nr
4252,Venturiales,1000,1.284399135484924,CZID-nr
4254,Verrucariales,1000,1.011678550281221,CZID-nr
4255,Verrucomicrobiales,1000,0.149613094076632,CZID-nr
4257,Vezdaeales,1000,0.5551812465588986,CZID-nr
4258,Vibrionales,1000,0.5060475770628338,CZID-nr
4259,Vicinamibacterales,1000,0.6677422269458116,CZID-nr
4260,Victivallales,1000,0.3349600754154747,CZID-nr
4261,Vinavirales,1000,0.8686547932033827,CZID-nr
4262,Violaceomycetales,1000,0.5042416814328664,CZID-nr
4263,Vitales,1000,1.07708063519204,CZID-nr
4264,Vulcanimicrobiales,1000,0.2753644328562309,CZID-nr
4265,Wallemiales,1000,0.5352866502008646,CZID-nr
4266,Watanabeales,1000,1.1809856822982432,CZID-nr
4268,Woeseiales,1000,0.5470387413522458,CZID-nr
4269,Xenopneusta,1000,1.16560622135252,CZID-nr
4270,Xiphosura,1000,1.1113322490381805,CZID-nr
4271,Xylariales,1000,0.6671372166202338,CZID-nr
4272,Xylobotryales,1000,0.8333315694444204,CZID-nr
4273,Xylonales,1000,0.4404988488425243,CZID-nr
4274,Zingiberales,1000,1.0213965907053617,CZID-nr
4275,Zoopagales,1000,0.5242274445023165,CZID-nr
4278,Zygnematales,1000,1.16278748406735,CZID-nr
4279,unclassified Bacteroidetes Order II.,1000,0.1637206956451429,CZID-nr
4280,Abditibacteriales,10000,0.3262300032172655,CZID-nr
4281,Acanthocystida,10000,1.3933765959688682,CZID-nr
4282,Acanthoecida,10000,0.2182491298664359,CZID-nr
4283,Acanthopleuribacterales,10000,0.7928036095689294,CZID-nr
4284,Acarosporales,10000,0.9842540203333006,CZID-nr
4285,Acaryochloridales,10000,0.5643951227886789,CZID-nr
4286,Acetobacterales,10000,0.2240555897542241,CZID-nr
4287,Acholeplasmatales,10000,0.7829984489733683,CZID-nr
4288,Acidaminococcales,10000,1.5066321565373215,CZID-nr
4289,Acidiferrobacterales,10000,0.3679780591121979,CZID-nr
4290,Acidilobales,10000,0.2994849060443224,CZID-nr
4291,Acidimicrobiales,10000,0.1264918622625514,CZID-nr
4292,Acidithiobacillales,10000,0.6208007921126631,CZID-nr
4293,Acidothermales,10000,0.989133674116048,CZID-nr
4294,Acoela,10000,1.367202647213151,CZID-nr
4295,Acrochaetiales,10000,1.243890320318515,CZID-nr
4296,Acrospermales,10000,1.467897361998289,CZID-nr
4298,Actiniaria,10000,0.3897672039260983,CZID-nr
4299,Actinomycetales,10000,0.2957658348189998,CZID-nr
4300,Actinopolysporales,10000,1.1957282635475028,CZID-nr
4301,Acytosteliales,10000,0.2508051362671897,CZID-nr
4303,Adinetida,10000,0.8486781522553148,CZID-nr
4304,Aeromonadales,10000,0.5115372915985907,CZID-nr
4305,Agaricales,10000,0.7660567343578408,CZID-nr
4308,Aggregatilineales,10000,0.5102562485512525,CZID-nr
4309,Ahnfeltiales,10000,1.5911102129918009,CZID-nr
4310,Alaninales,10000,0.7706415651494362,CZID-nr
4311,Albuginales,10000,0.4978184784020487,CZID-nr
4312,Algavirales,10000,0.3714024126189789,CZID-nr
4313,Alismatales,10000,0.4149053053888891,CZID-nr
4314,Alteromonadales,10000,0.0195379360168895,CZID-nr
4315,Amborellales,10000,1.3263356076558286,CZID-nr
4316,Amphidiniales,10000,0.4773024115186061,CZID-nr
4317,Amphipoda,10000,0.8016196507264431,CZID-nr
4318,Amylocorticiales,10000,1.3577758753189697,CZID-nr
4319,Anaerolineales,10000,0.2603796402628775,CZID-nr
4320,Anaeroplasmatales,10000,0.2171590192089142,CZID-nr
4321,Anaerosomatales,10000,0.8756676225097253,CZID-nr
4322,Anaulales,10000,0.850648992374681,CZID-nr
4325,Anisolpidiales,10000,0.5703349366779719,CZID-nr
4326,Anostraca,10000,1.497066177083705,CZID-nr
4327,Anthoathecata,10000,0.2592166741006586,CZID-nr
4330,Aphragmophora,10000,0.220741838612575,CZID-nr
4331,Apiales,10000,1.9937697319658931,CZID-nr
4332,Aplysiida,10000,0.8518094199753713,CZID-nr
4334,Apusomonadida,10000,1.07275133618527,CZID-nr
4335,Aquificales,10000,0.2898836043187798,CZID-nr
4337,Araneae,10000,0.2296684288173305,CZID-nr
4339,Arcellinida,10000,0.3484766823732046,CZID-nr
4340,Archaeoglobales,10000,0.4062818458970134,CZID-nr
4342,Archaeosporales,10000,0.6599695832396337,CZID-nr
4343,Architaenioglossa,10000,0.3184184124484326,CZID-nr
4344,Arcoida,10000,1.0469352786020334,CZID-nr
4345,Ardenticatenales,10000,0.4312773331926796,CZID-nr
4346,Ardissoneales,10000,2.377092232564091,CZID-nr
4347,Arecales,10000,1.3466877180448724,CZID-nr
4348,Arenicellales,10000,0.1447781523046361,CZID-nr
4350,Armatimonadales,10000,0.794008037513224,CZID-nr
4351,Arthoniales,10000,0.7293495168524537,CZID-nr
4353,Ascoideales,10000,1.1743381615540145,CZID-nr
4354,Asfuvirales,10000,0.8362764205294484,CZID-nr
4355,Asparagales,10000,0.6333420941605377,CZID-nr
4356,Asterales,10000,0.6777976033204706,CZID-nr
4357,Atheliales,10000,2.346699830588376,CZID-nr
4358,Atractiellales,10000,0.6446429271480157,CZID-nr
4359,Atribacterales,10000,0.4618625997644344,CZID-nr
4360,Aulographales,10000,0.5906463492730724,CZID-nr
4361,Auriculariales,10000,0.3854746961697881,CZID-nr
4363,Bacillales,10000,0.3732627524726993,CZID-nr
4364,Bacillariales,10000,0.067480508053753,CZID-nr
4365,Bacteriovoracales,10000,0.2244991055927985,CZID-nr
4366,Bacteroidales,10000,0.1463370726509331,CZID-nr
4367,Baeomycetales,10000,0.5515936944028113,CZID-nr
4369,Balanomorpha,10000,0.567700959527893,CZID-nr
4370,Balbianiales,10000,0.0018518055252808,CZID-nr
4371,Balneolales,10000,0.2683952787081351,CZID-nr
4372,Bangiales,10000,1.5173810528752396,CZID-nr
